# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 120.0 654 16446 749798 19437 3771337133 17100 0.0000000 0.0000000 0.5273440
-0.0858680 120.0 237 16228 751457 19505 3771337380 16465 0.0000000 0.0000000 0.5273440
-0.0717360 120.0 91 16408 758594 19729 3771337628 16499 0.0000000 0.0000000 0.5273440
-0.0646700 120.0 139 16476 759291 19386 3771337875 16615 0.0000000 0.0000000 0.5273440
-0.0505380 120.0 598 16434 759562 19375 3771338122 17032 0.0000000 0.0000000 0.5273440
-0.0364060 120.0 1175 16225 750815 19431 3771338369 17400 0.0000000 0.0000000 0.5273440
-0.0222740 120.0 1598 16272 751884 19241 3771338617 17870 0.0000000 0.0000000 0.5273440
-0.0081420 120.0 1737 16498 748968 19306 3771338864 18235 0.0000000 0.0000000 0.5273440
0.0059900 120.0 1509 16096 745873 19466 3771339111 17605 0.0000000 0.0000000 0.5273440
0.0201220 120.0 888 16273 748009 19564 3771339358 17161 0.0000000 0.0000000 0.5273440
0.0342540 120.0 440 16293 747564 19650 3771339606 16733 0.0000000 0.0000000 0.5273440
0.0483860 120.0 117 16313 757253 19275 3771339853 16430 0.0000000 0.0000000 0.5273440
0.0625180 120.0 184 16383 758705 19406 3771340100 16567 0.0000000 0.0000000 0.5273440
0.0766500 120.0 597 16203 757435 19503 3771340347 16800 0.0000000 0.0000000 0.5273440
0.0907820 120.0 1143 16384 760738 19588 3771340595 17527 0.0000000 0.0000000 0.5273440
0.1049140 120.0 1530 16149 760871 19370 3771340842 17679 0.0000000 0.0000000 0.5273440
