# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 120.0 706 14532 757312 19018 3771351889 15238 0.0000000 0.0000000 0.7910160
-0.0858680 120.0 221 14458 757802 19095 3771352136 14679 0.0000000 0.0000000 0.7910160
-0.0717360 120.0 86 14802 757629 19265 3771352383 14888 0.0000000 0.0000000 0.7910160
-0.0646700 120.0 242 14512 757208 19055 3771352631 14754 0.0000000 0.0000000 0.7910160
-0.0505380 120.0 726 14782 756463 19056 3771352878 15508 0.0000000 0.0000000 0.7910160
-0.0364060 120.0 1301 14623 756332 19148 3771353125 15924 0.0000000 0.0000000 0.7910160
-0.0222740 120.0 1834 14754 756102 19169 3771353373 16588 0.0000000 0.0000000 0.7910160
-0.0081420 120.0 1914 14642 760614 18886 3771353620 16556 0.0000000 0.0000000 0.7910160
0.0059900 120.0 1650 14621 761087 19151 3771353867 16271 0.0000000 0.0000000 0.7910160
0.0201220 120.0 1097 14757 760831 19153 3771354114 15854 0.0000000 0.0000000 0.7910160
0.0342540 120.0 460 14631 757839 18986 3771354361 15091 0.0000000 0.0000000 0.7910160
0.0483860 120.0 154 14615 757584 18873 3771354609 14769 0.0000000 0.0000000 0.7910160
0.0625180 120.0 174 14520 756329 19137 3771354856 14694 0.0000000 0.0000000 0.7910160
0.0766500 120.0 674 14547 755842 19049 3771355103 15221 0.0000000 0.0000000 0.7910160
0.0907820 120.0 1184 14542 752524 18848 3771355351 15726 0.0000000 0.0000000 0.7910160
0.1049140 120.0 1739 14571 754067 19176 3771355598 16310 0.0000000 0.0000000 0.7910160
