#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.999512 10.0 258 2421 61583 440 3776928528 2679 0.000000 0.000000
-1.801758 10.0 162 2729 61676 222 3776928545 2891 0.000000 0.000000
-1.604004 10.0 85 2867 61439 110 3776928562 2952 0.000000 0.000000
-1.395264 10.0 99 2822 61783 285 3776928579 2921 0.000000 0.000000
-1.197510 10.0 165 2300 61815 612 3776928595 2465 0.000000 0.000000
-0.999756 10.0 291 1826 61590 936 3776928612 2117 0.000000 0.000000
-0.802002 10.0 361 1446 61699 1119 3776928629 1807 0.000000 0.000000
-0.604248 10.0 414 1395 61718 1210 3776928646 1809 0.000000 0.000000
-0.406494 10.0 403 1525 61162 1015 3776928662 1928 0.000000 0.000000
-0.197754 10.0 332 1978 61483 690 3776928679 2310 0.000000 0.000000
-0.010986 10.0 243 2438 61575 367 3776928696 2681 0.000000 0.000000
0.197754 10.0 124 2768 61879 172 3776928713 2892 0.000000 0.000000
0.406494 10.0 92 2811 61653 112 3776928729 2903 0.000000 0.000000
0.593262 10.0 99 2770 61425 223 3776928746 2869 0.000000 0.000000
0.802002 10.0 166 2374 61567 579 3776928763 2540 0.000000 0.000000
0.988769 10.0 228 1955 61513 846 3776928780 2183 0.000000 0.000000
1.197510 10.0 390 1557 61708 1145 3776928797 1947 0.000000 0.000000
1.395264 10.0 415 1245 61718 1243 3776928813 1660 0.000000 0.000000
1.604004 10.0 425 1498 60833 1037 3776928830 1923 0.000000 0.000000
1.790771 10.0 354 1763 62063 842 3776928847 2117 0.000000 0.000000
1.988525 10.0 273 2266 61787 473 3776928864 2539 0.000000 0.000000
