* begin:	29/03/2024 10:07:50
* script file:	D:\data\Cycle 195\exp_CRG-3126\rawdata\sc\ifg_vs_alpha2_19pt_stabletemp.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	-2.1093750	20.0	2142	4623	18	3	3794548096	6765	0.0000000	0.0000000
2	-1.8896484	20.0	2261	4617	22	8	3794548123	6878	0.0000000	0.0000000
3	-1.6918945	20.0	2418	4555	18	5	3794548149	6973	0.0000000	0.0000000
4	-1.4721680	20.0	2548	4269	28	4	3794548175	6817	0.0000000	0.0000000
5	-1.2744141	20.0	2467	4311	24	1	3794548201	6778	0.0000000	0.0000000
6	-1.0546875	20.0	2783	4416	41	2	3794548227	7199	0.0000000	0.0000000
7	-0.8459473	10.6	1380	2319	10	3	3794548244	3699	0.0000000	0.0000000
* stopped by user: 29/03/2024 10:10:45
