# Coil_pos O-Beam err ps_pos
0.0000000 919.4444507 34.6121366 108.4501950
5.0000000 1365.7046097 42.7083130 108.4501950
10.0000000 1750.3473258 48.1767579 108.4501950
15.0000000 1747.8010979 48.1352262 108.4501950
20.0000000 1488.4651954 44.0794737 108.4501950
25.0000000 982.9578933 35.4541958 108.4501950
30.0000000 550.6956423 25.5538647 108.4501950
35.0000000 177.7126304 13.7113092 108.4501950
40.0000000 128.9854158 12.8452326 108.4501950
45.0000000 534.1450491 26.5141472 108.4501950
50.0000000 975.0840891 36.4554523 108.4501950
55.0000000 1512.2737914 45.0222167 108.4501950
60.0000000 1690.1645051 47.6969601 108.4501950
65.0000000 1746.7269279 47.7702836 108.4501950
70.0000000 1235.4807777 40.2740611 108.4501950
75.0000000 749.9576946 30.8220700 108.4501950
80.0000000 299.1013184 18.7616630 108.4501950
85.0000000 117.1086702 11.0905365 108.4501950
90.0000000 340.5552791 20.4694895 108.4501950
95.0000000 793.4218008 32.1558704 108.4501950
