# Coil_pos O-Beam err ps_pos
0.0000000 962.4444507 35.2278299 108.3750000
5.0000000 1478.7046097 44.0113622 108.3750000
10.0000000 1843.3473258 49.1324740 108.3750000
15.0000000 1938.8010979 50.0799361 108.3750000
20.0000000 1585.4651954 45.1663592 108.3750000
25.0000000 1015.9578933 35.9165700 108.3750000
30.0000000 494.6956423 24.4335834 108.3750000
35.0000000 143.7126304 12.4096736 108.3750000
40.0000000 186.9854158 14.9331845 108.3750000
45.0000000 554.1450491 26.8886593 108.3750000
50.0000000 1057.0840891 37.5632799 108.3750000
55.0000000 1598.2737914 45.9673797 108.3750000
60.0000000 1887.1645051 49.7192116 108.3750000
65.0000000 1822.7269279 48.5592422 108.3750000
70.0000000 1363.4807777 41.8330013 108.3750000
75.0000000 836.9576946 32.2024844 108.3750000
80.0000000 271.1013184 18.0000000 108.3750000
85.0000000 134.1086702 11.8321596 108.3750000
90.0000000 364.5552791 21.0475652 108.3750000
95.0000000 878.4218008 33.4514574 108.3750000
