# Coil_pos O-Beam err ps_pos
0.0000000 766.4444507 32.3264598 108.5249020
5.0000000 1062.7046097 39.0000000 108.5249020
10.0000000 1324.3473258 43.5315977 108.5249020
15.0000000 1371.8010979 44.0567815 108.5249020
20.0000000 1062.4651954 38.9486842 108.5249020
25.0000000 749.9578933 32.0000000 108.5249020
30.0000000 366.6956423 21.6564078 108.5249020
35.0000000 141.7126304 12.3288280 108.5249020
40.0000000 133.9854158 13.0384048 108.5249020
45.0000000 361.1450491 23.0217289 108.5249020
50.0000000 744.0840891 33.1360831 108.5249020
55.0000000 1050.2737914 39.5600809 108.5249020
60.0000000 1389.1645051 44.4297198 108.5249020
65.0000000 1329.7269279 43.1856458 108.5249020
70.0000000 1012.4807777 37.4032084 108.5249020
75.0000000 574.9576946 27.8388218 108.5249020
80.0000000 241.1013184 17.1464282 108.5249020
85.0000000 112.1086702 10.8627805 108.5249020
90.0000000 272.5552791 18.7349940 108.5249020
95.0000000 647.4218008 29.7993289 108.5249020
