# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 1125 7196 372400 10347 3771156418 8321 0.0000000 0.0000000 -1.0107420
-1.2000000 60.0 826 7132 373677 10068 3771156481 7958 0.0000000 0.0000000 -1.0107420
-1.0000000 60.0 449 7051 373128 10312 3771156544 7500 0.0000000 0.0000000 -1.0107420
-0.8000000 60.0 218 7048 373520 10205 3771156607 7266 0.0000000 0.0000000 -1.0107420
-0.6000000 60.0 75 7137 373951 10275 3771156671 7212 0.0000000 0.0000000 -1.0107420
-0.4000000 60.0 143 7116 373534 10136 3771156734 7259 0.0000000 0.0000000 -1.0107420
-0.2000000 60.0 361 7086 373848 10300 3771156797 7447 0.0000000 0.0000000 -1.0107420
0.0000000 60.0 698 7078 373852 10268 3771156860 7776 0.0000000 0.0000000 -1.0107420
0.2000000 60.0 1070 7076 375013 10145 3771156923 8146 0.0000000 0.0000000 -1.0107420
0.4000000 60.0 1311 7045 374887 10236 3771156987 8356 0.0000000 0.0000000 -1.0107420
0.6000000 60.0 1338 7108 375186 10207 3771157050 8446 0.0000000 0.0000000 -1.0107420
0.8000000 60.0 1156 7002 375238 10151 3771157113 8158 0.0000000 0.0000000 -1.0107420
1.0000000 60.0 842 6995 374900 10231 3771157176 7837 0.0000000 0.0000000 -1.0107420
1.2000000 60.0 493 6939 375331 10270 3771157239 7432 0.0000000 0.0000000 -1.0107420
1.4000000 60.0 215 7133 378929 10251 3771157303 7348 0.0000000 0.0000000 -1.0107420
