# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 1061 7176 375350 9891 3771213451 8237 0.0000000 0.0000000 0.9338380
-1.2000000 60.0 745 7163 375335 10026 3771213515 7908 0.0000000 0.0000000 0.9338380
-1.0000000 60.0 453 7298 375530 10179 3771213578 7751 0.0000000 0.0000000 0.9338380
-0.8000000 60.0 173 7158 374834 10041 3771213642 7331 0.0000000 0.0000000 0.9338380
-0.6000000 60.0 64 7358 374964 10027 3771213705 7422 0.0000000 0.0000000 0.9338380
-0.4000000 60.0 132 7239 374733 10041 3771213768 7371 0.0000000 0.0000000 0.9338380
-0.2000000 60.0 382 7328 374925 10148 3771213832 7710 0.0000000 0.0000000 0.9338380
0.0000000 60.0 665 7296 374843 9891 3771213895 7961 0.0000000 0.0000000 0.9338380
0.2000000 60.0 957 7427 374443 10019 3771213958 8384 0.0000000 0.0000000 0.9338380
0.4000000 60.0 1188 7267 375426 10007 3771214022 8455 0.0000000 0.0000000 0.9338380
0.6000000 60.0 1140 7360 374561 10009 3771214085 8500 0.0000000 0.0000000 0.9338380
0.8000000 60.0 1047 7168 375134 9900 3771214148 8215 0.0000000 0.0000000 0.9338380
1.0000000 60.0 750 7295 375915 10113 3771214212 8045 0.0000000 0.0000000 0.9338380
1.2000000 60.0 416 7322 375473 10143 3771214275 7738 0.0000000 0.0000000 0.9338380
1.4000000 60.0 194 7332 377003 10008 3771214338 7526 0.0000000 0.0000000 0.9338380
