# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 978 7902 376502 10026 3771165394 8880 0.0000000 0.0000000 -0.6262210
-1.2000000 60.0 730 7883 376546 10220 3771165457 8613 0.0000000 0.0000000 -0.6262210
-1.0000000 60.0 454 7952 377474 10321 3771165521 8406 0.0000000 0.0000000 -0.6262210
-0.8000000 60.0 191 7905 380114 10057 3771165584 8096 0.0000000 0.0000000 -0.6262210
-0.6000000 60.0 76 7895 379751 10305 3771165647 7971 0.0000000 0.0000000 -0.6262210
-0.4000000 60.0 81 8023 379453 10404 3771165711 8104 0.0000000 0.0000000 -0.6262210
-0.2000000 60.0 229 8060 379537 10084 3771165774 8289 0.0000000 0.0000000 -0.6262210
0.0000000 60.0 489 8028 379599 10243 3771165837 8517 0.0000000 0.0000000 -0.6262210
0.2000000 60.0 822 7984 380294 10302 3771165900 8806 0.0000000 0.0000000 -0.6262210
0.4000000 60.0 1049 7876 380010 9972 3771165964 8925 0.0000000 0.0000000 -0.6262210
0.6000000 60.0 1098 7786 380539 10153 3771166027 8884 0.0000000 0.0000000 -0.6262210
0.8000000 60.0 973 7832 380998 10381 3771166090 8805 0.0000000 0.0000000 -0.6262210
1.0000000 60.0 700 8026 379793 9989 3771166153 8726 0.0000000 0.0000000 -0.6262210
1.2000000 60.0 481 7958 379172 10226 3771166217 8439 0.0000000 0.0000000 -0.6262210
1.4000000 60.0 210 8015 379223 10164 3771166280 8225 0.0000000 0.0000000 -0.6262210
