*Begin rocking: 30/09/2023 09:41:24
*Points: 0
*
*notes: 
*Rho-Axis: 6.250
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.7114000	2	1	324	13749	61	325
         1	1.7114500	2	0	393	13749	67	393
         2	1.7115000	2	0	477	13615	62	477
         3	1.7115500	2	0	606	13454	71	606
         4	1.7116100	2	0	981	13709	57	981
         5	1.7116400	2	0	1360	13470	72	1360
         6	1.7117000	2	0	2620	13770	60	2620
         7	1.7117500	2	0	3664	13812	68	3664
         8	1.7118000	2	0	5419	13668	62	5419
         9	1.7118500	2	0	7241	13762	69	7241
        10	1.7119000	2	1	9636	13553	76	9637
        11	1.7119500	2	0	11827	13761	75	11827
        12	1.7120000	2	0	13795	13658	69	13795
        13	1.7120600	2	1	15525	13648	66	15526
        14	1.7121000	2	0	16019	13523	66	16019
        15	1.7121500	2	0	15801	13603	86	15801
        16	1.7122000	2	0	14570	13543	70	14570
        17	1.7122600	2	1	12986	13618	72	12987
        18	1.7123000	2	1	10748	13711	65	10749
        19	1.7123600	2	0	8289	13876	59	8289
        20	1.7124000	2	0	6739	13603	58	6739
        21	1.7124600	2	0	4868	13538	82	4868
        22	1.7125000	2	0	3506	13468	71	3506
        23	1.7125700	2	0	2183	13690	73	2183
        24	1.7125900	2	0	1679	13873	71	1679
*stopped by user: 30/09/2023 09:42:57
