*Begin rocking: 30/09/2023 10:18:45
*Points: 0
*
*notes: 
*Rho-Axis: 6.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.3275000	2	0	880	13715	71	880
         1	1.3277100	2	0	1011	13617	68	1011
         2	1.3279100	2	0	1105	13626	81	1105
         3	1.3281000	2	0	1200	13777	61	1200
         4	1.3283100	2	0	1499	13760	61	1499
         5	1.3285100	2	0	1684	13668	62	1684
         6	1.3287100	2	0	1924	13312	71	1924
         7	1.3289200	2	0	2448	13765	54	2448
         8	1.3291200	2	0	2904	13616	53	2904
         9	1.3293100	2	0	3576	13873	69	3576
        10	1.3295100	2	0	4591	13670	65	4591
        11	1.3297000	2	1	6055	13635	63	6056
        12	1.3299200	2	0	8526	13814	59	8526
        13	1.3301000	2	0	10717	13699	58	10717
        14	1.3303000	2	0	12891	13574	61	12891
        15	1.3305200	2	2	14551	13750	63	14553
        16	1.3307100	2	0	14778	13751	61	14778
        17	1.3309000	2	1	13703	13805	68	13704
        18	1.3311100	2	0	11466	13706	53	11466
        19	1.3313000	2	0	9438	13824	59	9438
        20	1.3315200	2	0	6725	13741	55	6725
        21	1.3317200	2	1	5166	13994	72	5167
        22	1.3319100	2	0	4101	13844	65	4101
        23	1.3321100	2	0	3242	13772	58	3242
        24	1.3323000	2	0	2638	13684	57	2638
        25	1.3325300	2	0	2184	13722	56	2184
        26	1.3327100	2	1	1893	13691	62	1894
        27	1.3329000	2	0	1614	13650	63	1614
        28	1.3331200	2	0	1416	13787	91	1416
        29	1.3333300	2	0	1233	13604	62	1233
        30	1.3335300	2	0	1175	13598	57	1175
        31	1.3337100	2	0	1020	13792	61	1020
        32	1.3339200	2	0	913	13570	69	913
        33	1.3341300	2	1	840	13999	69	841
        34	1.3343100	2	0	761	13817	55	761
        35	1.3345000	2	0	709	13800	60	709
        36	1.3347300	2	0	668	13697	70	668
        37	1.3349000	2	0	580	13701	64	580
        38	1.3351200	2	0	574	13585	63	574
        39	1.3353000	2	0	525	13775	68	525
        40	1.3354900	2	0	515	13740	73	515
        41	1.3356900	2	0	451	14003	65	451
        42	1.3358900	2	0	435	13661	54	435
        43	1.3360900	2	0	407	13836	63	407
        44	1.3363100	2	1	405	13680	74	406
        45	1.3365000	2	0	407	13657	76	407
        46	1.3367000	2	0	363	13742	74	363
        47	1.3369000	2	0	353	13549	47	353
        48	1.3371200	2	1	294	13657	69	295
        49	1.3373100	2	0	304	13789	83	304
        50	1.3375300	2	1	279	13835	60	280
        51	1.3377200	2	0	300	13585	77	300
        52	1.3379100	2	0	256	13654	55	256
        53	1.3381000	2	0	268	13725	71	268
        54	1.3383000	2	0	278	13730	58	278
        55	1.3385000	2	0	237	13871	76	237
        56	1.3387000	2	0	207	13686	58	207
        57	1.3389100	2	0	229	13651	60	229
        58	1.3391000	2	0	222	13687	68	222
        59	1.3393200	2	0	182	13912	58	182
        60	1.3394900	2	0	197	13606	52	197
        61	1.3397100	2	0	186	13409	61	186
        62	1.3399000	2	0	184	13893	52	184
        63	1.3401100	2	0	197	13505	55	197
        64	1.3403100	2	0	158	13809	70	158
        65	1.3405200	2	0	144	13226	54	144
        66	1.3407200	2	0	180	13526	58	180
        67	1.3409000	2	0	163	13779	50	163
        68	1.3411100	2	0	147	13560	62	147
*stopped by user: 30/09/2023 10:23:31
