*Begin rocking: 30/09/2023 09:14:27
*Points: 0
*
*notes: 
*Rho-Axis: 6.300
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.8103000	2	0	246	13780	75	246
         1	1.8103400	2	0	297	13841	75	297
         2	1.8103900	2	1	353	13419	79	354
         3	1.8104500	2	0	412	13578	65	412
         4	1.8105000	2	0	561	13746	83	561
         5	1.8105600	2	0	705	13673	68	705
         6	1.8105900	2	1	993	13818	71	994
         7	1.8106400	2	0	1894	13816	72	1894
         8	1.8107100	2	0	3549	13774	66	3549
         9	1.8107400	2	1	5755	13850	79	5756
        10	1.8108100	2	1	8557	13763	58	8558
        11	1.8108500	2	1	11643	13654	63	11644
        12	1.8109000	2	0	14362	13601	73	14362
        13	1.8109500	2	0	16695	13592	75	16695
        14	1.8109900	2	0	18742	13978	71	18742
        15	1.8110500	2	0	18624	13825	74	18624
        16	1.8110900	2	0	16545	14278	63	16545
        17	1.8111500	2	0	14233	14029	73	14233
        18	1.8112000	2	0	11186	13713	76	11186
        19	1.8112400	2	0	8308	13767	68	8308
        20	1.8113100	2	0	5775	13889	63	5775
        21	1.8113500	2	1	3630	13893	60	3631
        22	1.8114100	2	1	2046	13789	82	2047
        23	1.8114400	2	0	1261	13518	75	1261
*stopped by user: 30/09/2023 09:15:56
