*Begin rocking: 30/09/2023 10:14:27
*Points: 0
*
*notes: 
*Rho-Axis: 6.000
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.3285200	2	0	1177	13547	68	1177
         1	1.3287200	2	0	1302	13654	50	1302
         2	1.3289000	2	0	1484	13585	70	1484
         3	1.3291100	2	1	1759	13585	50	1760
         4	1.3293000	2	1	2068	13585	49	2069
         5	1.3295000	2	1	2633	13678	61	2634
         6	1.3297000	2	1	3093	13974	58	3094
         7	1.3298900	2	0	3953	13575	60	3953
         8	1.3301000	2	0	5188	13933	66	5188
         9	1.3303100	2	0	7011	13808	56	7011
        10	1.3305000	2	0	8834	13604	65	8834
        11	1.3307100	2	1	11155	13634	70	11156
        12	1.3309100	2	0	12805	13761	66	12805
        13	1.3311000	2	0	13712	13770	76	13712
        14	1.3313100	2	0	13847	13519	69	13847
        15	1.3315100	2	0	12931	13462	71	12931
        16	1.3317000	2	0	11128	13637	67	11128
        17	1.3319100	2	0	9323	13726	77	9323
        18	1.3321300	2	0	7234	13474	61	7234
        19	1.3323100	2	0	5592	13726	73	5592
        20	1.3325400	2	0	4301	13809	57	4301
        21	1.3327100	2	1	3505	13512	59	3506
        22	1.3329200	2	0	2768	13669	66	2768
        23	1.3331000	2	0	2360	13491	69	2360
        24	1.3333000	2	0	2022	14094	66	2022
        25	1.3334900	2	0	1709	13657	73	1709
        26	1.3337100	2	0	1391	13816	69	1391
        27	1.3339200	2	0	1331	13357	52	1331
        28	1.3341300	2	0	1088	13665	58	1088
        29	1.3343100	2	0	1102	13653	53	1102
        30	1.3345000	2	0	946	13548	48	946
        31	1.3347000	2	0	815	13917	54	815
*stopped by user: 30/09/2023 10:16:39
