*Begin rocking: 30/09/2023 09:43:58
*Points: 0
*
*notes: 
*Rho-Axis: 6.410
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.7105000	2	0	372	14014	86	372
         1	1.7105500	2	0	458	13698	67	458
         2	1.7106000	2	0	574	13437	63	574
         3	1.7106600	2	1	919	13596	55	920
         4	1.7107000	2	0	1500	13511	67	1500
         5	1.7107600	2	0	2516	13629	62	2516
         6	1.7108000	2	0	3256	13720	66	3256
         7	1.7108600	2	0	5047	13705	65	5047
         8	1.7109200	2	0	6898	13403	66	6898
         9	1.7109400	2	2	8611	13639	60	8613
        10	1.7110000	2	0	10604	13814	66	10604
        11	1.7110400	2	1	12560	13514	57	12561
        12	1.7111000	2	0	14424	13911	82	14424
        13	1.7111500	2	0	15436	13743	66	15436
        14	1.7112100	2	0	15595	13671	102	15595
        15	1.7112600	2	0	15337	13955	67	15337
        16	1.7113000	2	0	13871	13804	58	13871
        17	1.7113500	2	0	11648	13561	72	11648
        18	1.7114200	2	0	9559	13868	73	9559
        19	1.7114500	2	0	7881	13887	64	7881
        20	1.7115100	2	0	5260	13419	61	5260
        21	1.7115500	2	0	3728	13593	81	3728
        22	1.7116000	2	0	2400	13660	72	2400
*stopped by user: 30/09/2023 09:45:26
