*Begin rocking: 28/09/2023 20:12:27
*Points: 0
*
*notes: 
*Rho-Axis: 8.030
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.1460300	5	1	85	34935	6	86
         1	0.1461200	5	1	79	34475	8	80
         2	0.1462200	5	1	92	35243	11	93
         3	0.1463000	5	1	96	34788	12	97
         4	0.1463800	5	1	129	35246	19	130
         5	0.1465100	5	4	149	35176	14	153
         6	0.1466200	5	2	153	35039	13	155
         7	0.1466800	5	0	184	35139	15	184
         8	0.1467900	5	2	250	35287	14	252
         9	0.1468700	5	7	318	34964	21	325
        10	0.1470000	5	8	401	35676	19	409
        11	0.1471300	5	22	655	35163	55	677
        12	0.1472000	5	40	796	35131	46	836
        13	0.1472900	5	105	1178	35727	189	1283
        14	0.1474000	5	200	1762	35215	410	1962
        15	0.1475200	5	412	3102	35065	904	3514
        16	0.1476100	5	420	3444	34928	1136	3864
        17	0.1477200	5	406	3242	35174	991	3648
        18	0.1478200	5	310	2198	34524	766	2508
        19	0.1479400	5	173	1334	35492	302	1507
        20	0.1480100	5	76	897	34954	152	973
        21	0.1481000	5	38	608	34769	75	646
        22	0.1482000	5	19	479	34584	41	498
        23	0.1483100	5	7	333	34967	15	340
        24	0.1484100	5	6	230	35263	23	236
        25	0.1485100	5	2	224	34777	20	226
        26	0.1485900	5	4	186	35185	14	190
        27	0.1486900	5	0	129	35432	13	129
*stopped by user: 28/09/2023 20:15:47
