*Begin rocking: 27/09/2023 08:20:12
*Points: 0
*
*notes: 
*Rho-Axis: 8.030
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.1465000	5	0	127	31799	14	127
         1	0.1466100	5	4	176	31831	9	180
         2	0.1467100	5	1	230	31865	8	231
         3	0.1468100	5	2	266	31674	9	268
         4	0.1469100	5	3	333	31775	17	336
         5	0.1470100	5	6	482	31428	18	488
         6	0.1471100	5	16	608	31713	34	624
         7	0.1472000	5	43	988	31706	92	1031
         8	0.1473100	5	91	1454	31545	289	1545
         9	0.1474100	5	201	2169	31667	652	2370
        10	0.1475000	5	423	2634	31703	1356	3057
        11	0.1476100	5	503	2682	31806	1652	3185
        12	0.1477100	5	460	2260	31792	1494	2720
        13	0.1478100	5	328	1410	31757	948	1738
        14	0.1479100	5	156	969	31794	407	1125
        15	0.1480000	5	75	778	31928	171	853
        16	0.1481100	5	25	539	31198	71	564
        17	0.1482000	5	21	355	31713	34	376
        18	0.1483100	5	7	311	32030	17	318
        19	0.1484100	5	4	244	31735	9	248
*stopped by user: 27/09/2023 08:22:26
