*Begin rocking: 30/09/2023 09:17:15
*Points: 0
*
*notes: 
*Rho-Axis: 6.340
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.8103000	2	0	522	13700	49	522
         1	1.8103400	2	0	691	14115	69	691
         2	1.8104000	2	0	855	13999	66	855
         3	1.8104500	2	0	1090	13687	65	1090
         4	1.8105000	2	0	1729	13701	82	1729
         5	1.8105500	2	0	3817	13718	69	3817
         6	1.8106000	2	0	7249	13514	80	7249
         7	1.8106600	2	0	10572	14196	70	10572
         8	1.8107100	2	0	13960	14075	84	13960
         9	1.8107600	2	0	16483	13530	61	16483
        10	1.8107900	2	0	19276	13748	60	19276
        11	1.8108400	2	0	21167	13703	66	21167
        12	1.8109000	2	0	18939	13624	73	18939
        13	1.8109500	2	0	15230	13601	90	15230
        14	1.8110100	2	0	12687	13654	71	12687
        15	1.8110500	2	1	9539	13605	60	9540
        16	1.8111000	2	0	5606	14008	79	5606
        17	1.8111600	2	0	2728	13542	71	2728
        18	1.8112000	2	0	1493	13820	72	1493
        19	1.8112500	2	0	1092	13624	69	1092
        20	1.8113000	2	0	836	13718	65	836
        21	1.8113500	2	0	636	13796	80	636
        22	1.8114000	2	1	503	13637	66	504
        23	1.8114600	2	0	446	13694	82	446
        24	1.8115100	2	0	317	13870	61	317
        25	1.8115500	2	1	281	13527	72	282
        26	1.8116000	2	2	225	13816	68	227
*stopped by user: 30/09/2023 09:18:58
