*Begin rocking: 30/09/2023 09:11:51
*Points: 0
*
*notes: 
*Rho-Axis: 6.350
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.8099000	2	0	169	13582	64	169
         1	1.8100000	2	0	269	13713	59	269
         2	1.8101000	2	0	325	13820	65	325
         3	1.8102000	2	0	478	13756	72	478
         4	1.8103000	2	0	853	13611	72	853
         5	1.8104100	2	0	1673	13610	49	1673
         6	1.8105100	2	0	6795	13673	73	6795
         7	1.8106000	2	0	12569	13558	69	12569
         8	1.8106900	2	0	18696	13612	69	18696
         9	1.8108100	2	0	18960	13790	69	18960
        10	1.8109000	2	2	13021	14014	83	13023
        11	1.8110100	2	0	7106	13688	71	7106
        12	1.8111000	2	0	1640	13871	69	1640
        13	1.8112000	2	0	826	13650	101	826
*stopped by user: 30/09/2023 09:12:43
