*Begin rocking: 30/09/2023 09:59:38
*Points: 0
*
*notes: 
*Rho-Axis: 6.250
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.3250000	2	1	489	13600	60	490
         1	1.3251000	2	0	490	13351	60	490
         2	1.3252000	2	0	518	13569	65	518
         3	1.3253000	2	0	516	13668	59	516
         4	1.3254000	2	0	499	13699	82	499
         5	1.3255000	2	0	549	13565	69	549
         6	1.3256000	2	0	596	13873	70	596
         7	1.3257100	2	0	586	13888	47	586
         8	1.3258100	2	0	573	13561	70	573
         9	1.3259100	2	0	664	13551	53	664
        10	1.3260100	2	0	615	13744	40	615
        11	1.3261000	2	0	711	13685	61	711
        12	1.3262100	2	0	785	13764	66	785
        13	1.3263100	2	1	771	13571	64	772
        14	1.3264100	2	1	789	13745	54	790
        15	1.3265000	2	0	862	14036	52	862
        16	1.3266100	2	0	876	13675	55	876
        17	1.3267000	2	0	906	13452	56	906
        18	1.3268000	2	0	994	13607	50	994
        19	1.3269100	2	0	1042	13842	68	1042
        20	1.3270100	2	0	1112	13435	61	1112
        21	1.3271000	2	0	1200	13701	59	1200
        22	1.3272100	2	0	1244	13710	68	1244
        23	1.3273000	2	1	1370	13591	60	1371
        24	1.3274000	2	1	1471	13964	53	1472
        25	1.3275100	2	0	1442	13741	64	1442
        26	1.3276100	2	0	1652	13669	68	1652
        27	1.3277000	2	0	1791	13930	59	1791
        28	1.3278100	2	0	2015	13561	59	2015
        29	1.3279000	2	1	2216	13678	73	2217
        30	1.3280000	2	0	2243	13669	70	2243
        31	1.3281100	2	0	2549	13702	74	2549
        32	1.3282000	2	0	2752	13469	48	2752
        33	1.3283000	2	0	3148	13989	67	3148
        34	1.3284100	2	0	3576	13777	50	3576
        35	1.3285100	2	0	4121	13527	78	4121
        36	1.3286000	2	0	4602	13519	84	4602
        37	1.3286900	2	1	5315	13808	68	5316
        38	1.3288200	2	0	6170	13672	81	6170
        39	1.3289100	2	0	7297	13468	70	7297
        40	1.3290000	2	1	8234	13615	54	8235
        41	1.3291000	2	0	9548	13520	51	9548
        42	1.3292000	2	0	10581	13623	77	10581
        43	1.3293100	2	0	11683	13612	68	11683
        44	1.3294000	2	0	12693	13586	47	12693
        45	1.3295000	2	0	13589	14205	59	13589
        46	1.3296000	2	0	13936	13539	53	13936
        47	1.3297100	2	0	14382	13539	52	14382
        48	1.3298100	2	0	14398	13669	58	14398
        49	1.3299200	2	0	13966	13811	65	13966
        50	1.3300000	2	0	13039	13347	54	13039
        51	1.3301000	2	0	12413	13513	69	12413
        52	1.3302100	2	0	11167	13516	72	11167
        53	1.3302900	2	0	9972	13738	65	9972
        54	1.3304100	2	0	8686	13539	56	8686
        55	1.3305100	2	0	7649	13869	72	7649
        56	1.3306100	2	0	6612	13258	81	6612
        57	1.3307100	2	0	5622	13751	52	5622
        58	1.3308100	2	0	5008	13620	63	5008
        59	1.3309000	2	0	4428	13577	69	4428
        60	1.3310100	2	0	3957	13544	79	3957
        61	1.3311200	2	0	3385	13831	74	3385
        62	1.3312000	2	0	3068	13590	58	3068
        63	1.3313100	2	1	2744	13849	68	2745
        64	1.3314200	2	0	2455	13829	56	2455
        65	1.3315200	2	0	2263	13469	60	2263
        66	1.3316200	2	2	2075	13824	63	2077
        67	1.3317100	2	0	1982	13843	58	1982
        68	1.3318000	2	0	1838	13552	56	1838
        69	1.3319000	2	0	1646	13665	64	1646
        70	1.3320000	2	0	1565	13696	60	1565
        71	1.3321200	2	1	1391	13807	78	1392
        72	1.3322100	2	0	1375	13529	69	1375
        73	1.3323200	2	1	1255	13655	63	1256
        74	1.3324100	2	0	1211	13574	70	1211
        75	1.3325100	2	1	1157	13835	63	1158
        76	1.3326000	2	0	1114	13626	62	1114
*stopped by user: 30/09/2023 10:04:41
