* begin:	17.06.2021 15:14:20
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_single_RF1+2_weak_1h.cfg
*
* no cfg file, sc file created manually
* 0	1.1800000	60.0	17392	8641	361347	49478	3706784064	26033	0.0000000	0.0000000
* Date: 17.06.2021	Time: 16:14
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 3600.013000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	3600.01	22	88
1	1.00	3600.01	46	193
2	2.00	3600.01	65	174
3	3.00	3600.01	59	163
4	4.00	3600.01	56	178
5	5.00	3600.01	58	128
6	6.00	3600.01	48	130
7	7.00	3600.01	62	146
8	8.00	3600.01	55	132
9	9.00	3600.01	55	119
10	10.00	3600.01	66	141
11	11.00	3600.01	54	103
12	12.00	3600.01	42	194
13	13.00	3600.01	71	173
14	14.00	3600.01	70	208
15	15.00	3600.01	55	178
16	16.00	3600.01	59	224
17	17.00	3600.01	50	178
18	18.00	3600.01	49	201
19	19.00	3600.01	60	174
20	20.00	3600.01	61	177
21	21.00	3600.01	63	142
22	22.00	3600.01	60	132
23	23.00	3600.01	52	139
24	24.00	3600.01	56	117
25	25.00	3600.01	57	107
26	26.00	3600.01	65	136
27	27.00	3600.01	59	159
28	28.00	3600.01	66	165
29	29.00	3600.01	53	166
30	30.00	3600.01	64	166
31	31.00	3600.01	52	179
32	32.00	3600.01	57	207
33	33.00	3600.01	44	195
34	34.00	3600.01	53	212
35	35.00	3600.01	55	182
36	36.00	3600.01	49	170
37	37.00	3600.01	50	170
38	38.00	3600.01	76	166
39	39.00	3600.01	69	143
40	40.00	3600.01	62	157
41	41.00	3600.01	65	129
42	42.00	3600.01	57	132
43	43.00	3600.01	52	100
44	44.00	3600.01	65	145
45	45.00	3600.01	45	146
46	46.00	3600.01	66	179
47	47.00	3600.01	52	187
48	48.00	3600.01	76	191
49	49.00	3600.01	61	193
50	50.00	3600.01	64	197
51	51.00	3600.01	46	180
52	52.00	3600.01	47	191
53	53.00	3600.01	64	182
54	54.00	3600.01	55	173
55	55.00	3600.01	43	142
56	56.00	3600.01	61	144
57	57.00	3600.01	48	127
58	58.00	3600.01	64	125
59	59.00	3600.01	68	115
60	60.00	3600.01	76	144
61	61.00	3600.01	62	143
62	62.00	3600.01	57	188
63	63.00	3600.01	62	156
64	64.00	3600.01	60	196
65	65.00	3600.01	60	177
66	66.00	3600.01	49	208
67	67.00	3600.01	60	184
68	68.00	3600.01	54	181
69	69.00	3600.01	59	170
70	70.00	3600.01	60	179
71	71.00	3600.01	61	163
72	72.00	3600.01	53	173
73	73.00	3600.01	63	173
74	74.00	3600.01	65	145
75	75.00	3600.01	48	155
76	76.00	3600.01	46	144
77	77.00	3600.01	53	161
78	78.00	3600.01	72	163
79	79.00	3600.01	57	162
80	80.00	3600.01	61	163
81	81.00	3600.01	58	171
82	82.00	3600.01	68	179
83	83.00	3600.01	54	147
84	84.00	3600.01	64	178
85	85.00	3600.01	54	165
86	86.00	3600.01	51	171
87	87.00	3600.01	54	170
88	88.00	3600.01	62	181
89	89.00	3600.01	59	158
90	90.00	3600.01	51	167
91	91.00	3600.01	65	158
92	92.00	3600.01	58	151
93	93.00	3600.01	63	150
94	94.00	3600.01	58	145
95	95.00	3600.01	41	155
96	96.00	3600.01	66	195
97	97.00	3600.01	60	171
98	98.00	3600.01	51	160
99	99.00	3600.01	51	136
100	100.00	3600.01	59	173
101	101.00	3600.01	53	142
102	102.00	3600.01	74	174
103	103.00	3600.01	51	144
104	104.00	3600.01	43	179
105	105.00	3600.01	64	135
106	106.00	3600.01	60	170
