* begin:	27.06.2021 23:26:53
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_PS_RF1+2_weak_1h_final.cfg
*
* no cfg file, sc file created manually
* 0	1.1800000	60.0	13950	8756	465836	33393	3707681218	22706	0.0000000	0.0000000
* Date: 28.06.2021	Time: 01:26
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 7200.001000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	7200.00	23	50
1	1.00	7200.00	57	126
2	2.00	7200.00	54	116
3	3.00	7200.00	40	120
4	4.00	7200.00	78	87
5	5.00	7200.00	50	95
6	6.00	7200.00	51	94
7	7.00	7200.00	45	89
8	8.00	7200.00	57	89
9	9.00	7200.00	28	81
10	10.00	7200.00	35	115
11	11.00	7200.00	51	80
12	12.00	7200.00	50	117
13	13.00	7200.00	50	111
14	14.00	7200.00	50	146
15	15.00	7200.00	45	118
16	16.00	7200.00	48	117
17	17.00	7200.00	54	116
18	18.00	7200.00	59	114
19	19.00	7200.00	45	109
20	20.00	7200.00	50	121
21	21.00	7200.00	49	95
22	22.00	7200.00	43	98
23	23.00	7200.00	36	73
24	24.00	7200.00	31	78
25	25.00	7200.00	45	74
26	26.00	7200.00	39	102
27	27.00	7200.00	41	81
28	28.00	7200.00	41	107
29	29.00	7200.00	48	104
30	30.00	7200.00	57	131
31	31.00	7200.00	44	136
32	32.00	7200.00	60	136
33	33.00	7200.00	35	128
34	34.00	7200.00	46	132
35	35.00	7200.00	44	130
36	36.00	7200.00	41	124
37	37.00	7200.00	40	99
38	38.00	7200.00	61	99
39	39.00	7200.00	43	85
40	40.00	7200.00	42	97
41	41.00	7200.00	37	83
42	42.00	7200.00	39	86
43	43.00	7200.00	42	71
44	44.00	7200.00	48	95
45	45.00	7200.00	43	106
46	46.00	7200.00	41	124
47	47.00	7200.00	42	105
48	48.00	7200.00	65	141
49	49.00	7200.00	31	157
50	50.00	7200.00	46	162
51	51.00	7200.00	50	134
52	52.00	7200.00	42	147
53	53.00	7200.00	46	116
54	54.00	7200.00	51	127
55	55.00	7200.00	45	101
56	56.00	7200.00	39	92
57	57.00	7200.00	59	80
58	58.00	7200.00	48	62
59	59.00	7200.00	57	60
60	60.00	7200.00	39	72
61	61.00	7200.00	39	88
62	62.00	7200.00	52	110
63	63.00	7200.00	52	97
64	64.00	7200.00	40	144
65	65.00	7200.00	38	144
66	66.00	7200.00	45	167
67	67.00	7200.00	50	155
68	68.00	7200.00	49	165
69	69.00	7200.00	40	113
70	70.00	7200.00	35	139
71	71.00	7200.00	52	112
72	72.00	7200.00	52	109
73	73.00	7200.00	48	88
74	74.00	7200.00	49	82
75	75.00	7200.00	51	67
76	76.00	7200.00	55	71
77	77.00	7200.00	43	77
78	78.00	7200.00	46	90
79	79.00	7200.00	58	120
80	80.00	7200.00	44	129
81	81.00	7200.00	39	121
82	82.00	7200.00	44	139
83	83.00	7200.00	60	136
84	84.00	7200.00	54	129
85	85.00	7200.00	35	153
86	86.00	7200.00	44	135
87	87.00	7200.00	35	119
88	88.00	7200.00	52	128
89	89.00	7200.00	48	99
90	90.00	7200.00	55	88
91	91.00	7200.00	43	68
92	92.00	7200.00	51	92
93	93.00	7200.00	50	88
94	94.00	7200.00	55	80
95	95.00	7200.00	46	101
96	96.00	7200.00	48	117
97	97.00	7200.00	47	107
98	98.00	7200.00	43	123
99	99.00	7200.00	46	146
100	100.00	7200.00	51	129
101	101.00	7200.00	50	132
102	102.00	7200.00	41	126
103	103.00	7200.00	33	127
104	104.00	7200.00	52	119
105	105.00	7200.00	36	104
106	106.00	7200.00	41	87
