#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.505127 5.0 293 994 29225 0 3775654488 1287 0.000000 0.000000
-1.296387 5.0 404 874 29536 0 3775654500 1278 0.000000 0.000000
-1.098633 5.0 513 746 29362 0 3775654511 1259 0.000000 0.000000
-0.911865 5.0 567 689 29132 0 3775654523 1256 0.000000 0.000000
-0.703125 5.0 589 644 29354 0 3775654535 1233 0.000000 0.000000
-0.494385 5.0 510 725 29437 0 3775654547 1235 0.000000 0.000000
-0.307617 5.0 464 812 29017 0 3775654558 1276 0.000000 0.000000
-0.109863 5.0 354 929 29589 0 3775654570 1283 0.000000 0.000000
0.098877 5.0 275 1008 29356 0 3775654582 1283 0.000000 0.000000
0.274658 5.0 185 1138 29444 0 3775654593 1323 0.000000 0.000000
0.505371 5.0 210 1043 29184 0 3775654605 1253 0.000000 0.000000
0.692139 5.0 277 922 29552 0 3775654617 1199 0.000000 0.000000
0.889893 5.0 407 856 29650 0 3775654629 1263 0.000000 0.000000
1.098633 5.0 512 753 29701 0 3775654641 1265 0.000000 0.000000
1.296387 5.0 577 642 29202 0 3775654652 1219 0.000000 0.000000
1.505127 5.0 614 660 29238 0 3775654664 1274 0.000000 0.000000
