# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 40.0 204 6677 247002 6946 3770647068 6881 0.0000000 0.0000000 0.0769040
-0.0929340 40.0 138 6796 248211 6774 3770647155 6934 0.0000000 0.0000000 0.0769040
-0.0858680 40.0 99 6710 247644 7076 3770647242 6809 0.0000000 0.0000000 0.0769040
-0.0788020 40.0 94 6847 248385 6956 3770647329 6941 0.0000000 0.0000000 0.0769040
-0.0717360 40.0 70 6663 247726 6786 3770647416 6733 0.0000000 0.0000000 0.0769040
-0.0646700 40.0 61 6851 247629 6953 3770647503 6912 0.0000000 0.0000000 0.0769040
-0.0576040 40.0 102 6838 247779 6949 3770647590 6940 0.0000000 0.0000000 0.0769040
-0.0505380 40.0 103 6948 247392 6750 3770647678 7051 0.0000000 0.0000000 0.0769040
-0.0434720 40.0 126 6821 247828 6742 3770647765 6947 0.0000000 0.0000000 0.0769040
-0.0364060 40.0 180 6711 247812 6945 3770647852 6891 0.0000000 0.0000000 0.0769040
-0.0293400 40.0 204 6674 248203 6824 3770647939 6878 0.0000000 0.0000000 0.0769040
-0.0222740 40.0 253 6753 248184 6946 3770648026 7006 0.0000000 0.0000000 0.0769040
-0.0152080 40.0 269 6840 247679 7086 3770648113 7109 0.0000000 0.0000000 0.0769040
-0.0081420 40.0 298 6736 247241 6897 3770648200 7034 0.0000000 0.0000000 0.0769040
-0.0010760 40.0 295 6841 247571 6861 3770648288 7136 0.0000000 0.0000000 0.0769040
0.0059900 40.0 311 6811 247694 7035 3770648375 7122 0.0000000 0.0000000 0.0769040
0.0130560 40.0 251 6851 247242 6845 3770648462 7102 0.0000000 0.0000000 0.0769040
0.0201220 40.0 226 6893 247692 7051 3770648549 7119 0.0000000 0.0000000 0.0769040
0.0271880 40.0 203 6749 247722 6712 3770648636 6952 0.0000000 0.0000000 0.0769040
0.0342540 40.0 144 6775 248141 6947 3770648723 6919 0.0000000 0.0000000 0.0769040
0.0413200 40.0 142 6824 247752 6985 3770648811 6966 0.0000000 0.0000000 0.0769040
0.0483860 40.0 92 6780 248204 6957 3770648898 6872 0.0000000 0.0000000 0.0769040
0.0554520 40.0 80 6632 247849 7052 3770648985 6712 0.0000000 0.0000000 0.0769040
0.0625180 40.0 63 6726 248141 6751 3770649072 6789 0.0000000 0.0000000 0.0769040
0.0695840 40.0 65 6690 247997 6982 3770649159 6755 0.0000000 0.0000000 0.0769040
0.0766500 40.0 84 6770 247325 6938 3770649246 6854 0.0000000 0.0000000 0.0769040
0.0837160 40.0 136 6692 247522 6786 3770649334 6828 0.0000000 0.0000000 0.0769040
0.0907820 40.0 147 6838 247623 6970 3770649421 6985 0.0000000 0.0000000 0.0769040
0.0978480 40.0 191 6789 247966 6844 3770649508 6980 0.0000000 0.0000000 0.0769040
0.1049140 40.0 257 6692 248085 6839 3770649595 6949 0.0000000 0.0000000 0.0769040
0.1119800 40.0 271 6812 248072 6909 3770649682 7083 0.0000000 0.0000000 0.0769040
