# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 40.0 309 5527 240565 6873 3770627310 5836 0.0000000 0.0000000 -0.5603030
-0.0929340 40.0 244 5214 240819 6776 3770627397 5458 0.0000000 0.0000000 -0.5603030
-0.0858680 40.0 196 5483 240646 6835 3770627484 5679 0.0000000 0.0000000 -0.5603030
-0.0788020 40.0 142 5327 240330 6849 3770627571 5469 0.0000000 0.0000000 -0.5603030
-0.0717360 40.0 126 5295 240655 6958 3770627658 5421 0.0000000 0.0000000 -0.5603030
-0.0646700 40.0 122 5258 240543 6734 3770627745 5380 0.0000000 0.0000000 -0.5603030
-0.0576040 40.0 136 5290 240663 6936 3770627831 5426 0.0000000 0.0000000 -0.5603030
-0.0505380 40.0 189 5303 241672 6835 3770627918 5492 0.0000000 0.0000000 -0.5603030
-0.0434720 40.0 245 5371 242540 6817 3770628005 5616 0.0000000 0.0000000 -0.5603030
-0.0364060 40.0 301 5296 241748 6827 3770628092 5597 0.0000000 0.0000000 -0.5603030
-0.0293400 40.0 377 5326 241392 6812 3770628179 5703 0.0000000 0.0000000 -0.5603030
-0.0222740 40.0 479 5339 241564 6861 3770628266 5818 0.0000000 0.0000000 -0.5603030
-0.0152080 40.0 524 5212 242200 6889 3770628353 5736 0.0000000 0.0000000 -0.5603030
-0.0081420 40.0 518 5243 242188 6715 3770628440 5761 0.0000000 0.0000000 -0.5603030
-0.0010760 40.0 528 5392 241740 6927 3770628527 5920 0.0000000 0.0000000 -0.5603030
0.0059900 40.0 519 5207 240367 6862 3770628614 5726 0.0000000 0.0000000 -0.5603030
0.0130560 40.0 492 5330 240410 6858 3770628701 5822 0.0000000 0.0000000 -0.5603030
0.0201220 40.0 464 5570 240233 6775 3770628788 6034 0.0000000 0.0000000 -0.5603030
0.0271880 40.0 370 5309 240468 6900 3770628875 5679 0.0000000 0.0000000 -0.5603030
0.0342540 40.0 285 5288 240682 6729 3770628962 5573 0.0000000 0.0000000 -0.5603030
0.0413200 40.0 226 5395 240286 6842 3770629049 5621 0.0000000 0.0000000 -0.5603030
0.0483860 40.0 186 5268 240469 6816 3770629136 5454 0.0000000 0.0000000 -0.5603030
0.0554520 40.0 119 5418 240779 6787 3770629223 5537 0.0000000 0.0000000 -0.5603030
0.0625180 40.0 103 5316 240721 6871 3770629310 5419 0.0000000 0.0000000 -0.5603030
0.0695840 40.0 129 5458 240241 6906 3770629397 5587 0.0000000 0.0000000 -0.5603030
0.0766500 40.0 165 5396 239930 7062 3770629484 5561 0.0000000 0.0000000 -0.5603030
0.0837160 40.0 192 5348 239815 6663 3770629571 5540 0.0000000 0.0000000 -0.5603030
0.0907820 40.0 276 5322 240273 6896 3770629658 5598 0.0000000 0.0000000 -0.5603030
0.0978480 40.0 360 5372 240421 6806 3770629745 5732 0.0000000 0.0000000 -0.5603030
0.1049140 40.0 430 5332 239910 6954 3770629832 5762 0.0000000 0.0000000 -0.5603030
0.1119800 40.0 475 5398 239792 6881 3770629919 5873 0.0000000 0.0000000 -0.5603030
