# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 40.0 436 4348 246644 6823 3770619205 4784 0.0000000 0.0000000 -0.8349610
-0.0929340 40.0 358 4543 246959 6872 3770619292 4901 0.0000000 0.0000000 -0.8349610
-0.0858680 40.0 256 4413 246623 6849 3770619379 4669 0.0000000 0.0000000 -0.8349610
-0.0788020 40.0 194 4412 246089 6874 3770619466 4606 0.0000000 0.0000000 -0.8349610
-0.0717360 40.0 180 4424 246431 6922 3770619552 4604 0.0000000 0.0000000 -0.8349610
-0.0646700 40.0 179 4390 246806 6752 3770619639 4569 0.0000000 0.0000000 -0.8349610
-0.0576040 40.0 194 4380 246811 6901 3770619726 4574 0.0000000 0.0000000 -0.8349610
-0.0505380 40.0 246 4348 246691 6936 3770619813 4594 0.0000000 0.0000000 -0.8349610
-0.0434720 40.0 372 4405 247408 6885 3770619900 4777 0.0000000 0.0000000 -0.8349610
-0.0364060 40.0 419 4503 247013 6900 3770619987 4922 0.0000000 0.0000000 -0.8349610
-0.0293400 40.0 484 4382 245979 6837 3770620074 4866 0.0000000 0.0000000 -0.8349610
-0.0222740 40.0 609 4424 246829 6760 3770620161 5033 0.0000000 0.0000000 -0.8349610
-0.0152080 40.0 676 4560 247148 6833 3770620248 5236 0.0000000 0.0000000 -0.8349610
-0.0081420 40.0 718 4426 247153 6828 3770620335 5144 0.0000000 0.0000000 -0.8349610
-0.0010760 40.0 775 4396 246329 6800 3770620422 5171 0.0000000 0.0000000 -0.8349610
0.0059900 40.0 707 4524 247383 6812 3770620509 5231 0.0000000 0.0000000 -0.8349610
0.0130560 40.0 707 4420 246990 6833 3770620596 5127 0.0000000 0.0000000 -0.8349610
0.0201220 40.0 576 4450 246769 6891 3770620683 5026 0.0000000 0.0000000 -0.8349610
0.0271880 40.0 493 4453 247465 6862 3770620770 4946 0.0000000 0.0000000 -0.8349610
0.0342540 40.0 407 4438 246853 6746 3770620857 4845 0.0000000 0.0000000 -0.8349610
0.0413200 40.0 333 4427 247212 6786 3770620944 4760 0.0000000 0.0000000 -0.8349610
0.0483860 40.0 227 4461 246531 6876 3770621030 4688 0.0000000 0.0000000 -0.8349610
0.0554520 40.0 172 4350 246693 6900 3770621117 4522 0.0000000 0.0000000 -0.8349610
0.0625180 40.0 169 4418 246573 6878 3770621204 4587 0.0000000 0.0000000 -0.8349610
0.0695840 40.0 160 4452 246604 6861 3770621291 4612 0.0000000 0.0000000 -0.8349610
0.0766500 40.0 176 4488 246700 6824 3770621378 4664 0.0000000 0.0000000 -0.8349610
0.0837160 40.0 314 4472 246625 6815 3770621465 4786 0.0000000 0.0000000 -0.8349610
0.0907820 40.0 345 4385 246494 6955 3770621552 4730 0.0000000 0.0000000 -0.8349610
0.0978480 40.0 455 4459 246678 6876 3770621639 4914 0.0000000 0.0000000 -0.8349610
0.1049140 40.0 590 4523 246636 6964 3770621726 5113 0.0000000 0.0000000 -0.8349610
0.1119800 40.0 673 4421 247318 6900 3770621813 5094 0.0000000 0.0000000 -0.8349610
