# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 40.0 359 5154 248853 6856 3770663331 5513 0.0000000 0.0000000 0.6042480
-0.0929340 40.0 279 5185 247350 6955 3770663418 5464 0.0000000 0.0000000 0.6042480
-0.0858680 40.0 202 5330 248043 6804 3770663505 5532 0.0000000 0.0000000 0.6042480
-0.0788020 40.0 162 5309 248050 6903 3770663593 5471 0.0000000 0.0000000 0.6042480
-0.0717360 40.0 135 5098 248515 6840 3770663680 5233 0.0000000 0.0000000 0.6042480
-0.0646700 40.0 121 5375 248202 6852 3770663767 5496 0.0000000 0.0000000 0.6042480
-0.0576040 40.0 145 5314 248836 6963 3770663855 5459 0.0000000 0.0000000 0.6042480
-0.0505380 40.0 195 5268 247875 6778 3770663942 5463 0.0000000 0.0000000 0.6042480
-0.0434720 40.0 287 5173 249009 6863 3770664029 5460 0.0000000 0.0000000 0.6042480
-0.0364060 40.0 355 5278 248171 6878 3770664117 5633 0.0000000 0.0000000 0.6042480
-0.0293400 40.0 432 5249 247585 6961 3770664204 5681 0.0000000 0.0000000 0.6042480
-0.0222740 40.0 417 5290 248309 7094 3770664291 5707 0.0000000 0.0000000 0.6042480
-0.0152080 40.0 557 5167 248419 6788 3770664379 5724 0.0000000 0.0000000 0.6042480
-0.0081420 40.0 577 5306 247968 6808 3770664466 5883 0.0000000 0.0000000 0.6042480
-0.0010760 40.0 570 5205 248241 6913 3770664553 5775 0.0000000 0.0000000 0.6042480
0.0059900 40.0 566 5380 247882 6866 3770664641 5946 0.0000000 0.0000000 0.6042480
0.0130560 40.0 514 5199 247813 6742 3770664728 5713 0.0000000 0.0000000 0.6042480
0.0201220 40.0 459 5234 248150 6869 3770664816 5693 0.0000000 0.0000000 0.6042480
0.0271880 40.0 379 5252 248260 6769 3770664903 5631 0.0000000 0.0000000 0.6042480
0.0342540 40.0 325 5179 248353 6877 3770664990 5504 0.0000000 0.0000000 0.6042480
0.0413200 40.0 216 5514 248002 6993 3770665077 5730 0.0000000 0.0000000 0.6042480
0.0483860 40.0 161 5278 248371 6897 3770665165 5439 0.0000000 0.0000000 0.6042480
0.0554520 40.0 134 5284 247266 6971 3770665252 5418 0.0000000 0.0000000 0.6042480
0.0625180 40.0 144 5258 248973 6897 3770665339 5402 0.0000000 0.0000000 0.6042480
0.0695840 40.0 138 5241 248002 6913 3770665427 5379 0.0000000 0.0000000 0.6042480
0.0766500 40.0 174 5287 248647 6764 3770665514 5461 0.0000000 0.0000000 0.6042480
0.0837160 40.0 218 5172 247822 6921 3770665601 5390 0.0000000 0.0000000 0.6042480
0.0907820 40.0 307 5225 248490 6809 3770665689 5532 0.0000000 0.0000000 0.6042480
0.0978480 40.0 395 5282 248116 6837 3770665776 5677 0.0000000 0.0000000 0.6042480
0.1049140 40.0 428 5275 247969 6894 3770665863 5703 0.0000000 0.0000000 0.6042480
0.1119800 40.0 539 5329 247430 6972 3770665951 5868 0.0000000 0.0000000 0.6042480
