# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 40.0 213 6475 247794 6863 3770636243 6688 0.0000000 0.0000000 -0.2856450
-0.0929340 40.0 158 6443 247841 6945 3770636330 6601 0.0000000 0.0000000 -0.2856450
-0.0858680 40.0 140 6425 247586 6987 3770636417 6565 0.0000000 0.0000000 -0.2856450
-0.0788020 40.0 123 6418 247288 7085 3770636504 6541 0.0000000 0.0000000 -0.2856450
-0.0717360 40.0 75 6473 248108 6943 3770636591 6548 0.0000000 0.0000000 -0.2856450
-0.0646700 40.0 78 6372 247234 7003 3770636678 6450 0.0000000 0.0000000 -0.2856450
-0.0576040 40.0 86 6502 247273 6874 3770636765 6588 0.0000000 0.0000000 -0.2856450
-0.0505380 40.0 123 6530 247394 6838 3770636852 6653 0.0000000 0.0000000 -0.2856450
-0.0434720 40.0 162 6593 247887 6937 3770636939 6755 0.0000000 0.0000000 -0.2856450
-0.0364060 40.0 204 6302 247436 7013 3770637026 6506 0.0000000 0.0000000 -0.2856450
-0.0293400 40.0 223 6481 248129 6846 3770637113 6704 0.0000000 0.0000000 -0.2856450
-0.0222740 40.0 299 6217 247565 7008 3770637200 6516 0.0000000 0.0000000 -0.2856450
-0.0152080 40.0 337 6491 247945 6880 3770637287 6828 0.0000000 0.0000000 -0.2856450
-0.0081420 40.0 346 6399 247183 6890 3770637374 6745 0.0000000 0.0000000 -0.2856450
-0.0010760 40.0 318 6501 247332 6940 3770637461 6819 0.0000000 0.0000000 -0.2856450
0.0059900 40.0 360 6576 247129 6828 3770637548 6936 0.0000000 0.0000000 -0.2856450
0.0130560 40.0 334 6482 247575 6941 3770637635 6816 0.0000000 0.0000000 -0.2856450
0.0201220 40.0 257 6405 247454 6925 3770637722 6662 0.0000000 0.0000000 -0.2856450
0.0271880 40.0 222 6532 247557 6923 3770637809 6754 0.0000000 0.0000000 -0.2856450
0.0342540 40.0 184 6483 247558 6950 3770637897 6667 0.0000000 0.0000000 -0.2856450
0.0413200 40.0 150 6406 247206 6971 3770637984 6556 0.0000000 0.0000000 -0.2856450
0.0483860 40.0 111 6532 248142 7013 3770638071 6643 0.0000000 0.0000000 -0.2856450
0.0554520 40.0 98 6609 248064 6985 3770638158 6707 0.0000000 0.0000000 -0.2856450
0.0625180 40.0 67 6645 247826 6861 3770638245 6712 0.0000000 0.0000000 -0.2856450
0.0695840 40.0 79 6390 247400 7013 3770638332 6469 0.0000000 0.0000000 -0.2856450
0.0766500 40.0 87 6705 247911 6812 3770638419 6792 0.0000000 0.0000000 -0.2856450
0.0837160 40.0 130 6439 247678 7033 3770638506 6569 0.0000000 0.0000000 -0.2856450
0.0907820 40.0 181 6495 247891 6912 3770638593 6676 0.0000000 0.0000000 -0.2856450
0.0978480 40.0 244 6355 247127 6882 3770638680 6599 0.0000000 0.0000000 -0.2856450
0.1049140 40.0 314 6375 247413 6917 3770638767 6689 0.0000000 0.0000000 -0.2856450
0.1119800 40.0 293 6368 248041 6893 3770638854 6661 0.0000000 0.0000000 -0.2856450
