# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 40.0 424 4553 247952 6942 3770671475 4977 0.0000000 0.0000000 0.8898930
-0.0929340 40.0 282 4572 247968 6964 3770671563 4854 0.0000000 0.0000000 0.8898930
-0.0858680 40.0 270 4664 247934 6855 3770671650 4934 0.0000000 0.0000000 0.8898930
-0.0788020 40.0 189 4534 247879 6777 3770671738 4723 0.0000000 0.0000000 0.8898930
-0.0717360 40.0 141 4512 247513 6789 3770671825 4653 0.0000000 0.0000000 0.8898930
-0.0646700 40.0 149 4577 247045 6853 3770671912 4726 0.0000000 0.0000000 0.8898930
-0.0576040 40.0 177 4475 247140 6682 3770672000 4652 0.0000000 0.0000000 0.8898930
-0.0505380 40.0 223 4591 248766 6866 3770672087 4814 0.0000000 0.0000000 0.8898930
-0.0434720 40.0 305 4638 248082 7043 3770672175 4943 0.0000000 0.0000000 0.8898930
-0.0364060 40.0 451 4553 247866 6963 3770672262 5004 0.0000000 0.0000000 0.8898930
-0.0293400 40.0 485 4497 247555 6894 3770672349 4982 0.0000000 0.0000000 0.8898930
-0.0222740 40.0 614 4610 247751 6782 3770672437 5224 0.0000000 0.0000000 0.8898930
-0.0152080 40.0 636 4674 247727 6871 3770672524 5310 0.0000000 0.0000000 0.8898930
-0.0081420 40.0 732 4758 248567 6884 3770672612 5490 0.0000000 0.0000000 0.8898930
-0.0010760 40.0 720 4570 247770 6790 3770672699 5290 0.0000000 0.0000000 0.8898930
0.0059900 40.0 664 4534 248366 6804 3770672786 5198 0.0000000 0.0000000 0.8898930
0.0130560 40.0 610 4626 247683 6840 3770672874 5236 0.0000000 0.0000000 0.8898930
0.0201220 40.0 568 4620 247842 6809 3770672961 5188 0.0000000 0.0000000 0.8898930
0.0271880 40.0 468 4526 247719 6806 3770673049 4994 0.0000000 0.0000000 0.8898930
0.0342540 40.0 408 4647 247929 6901 3770673136 5055 0.0000000 0.0000000 0.8898930
0.0413200 40.0 284 4566 247217 6841 3770673223 4850 0.0000000 0.0000000 0.8898930
0.0483860 40.0 219 4641 247470 6886 3770673311 4860 0.0000000 0.0000000 0.8898930
0.0554520 40.0 177 4566 248465 6833 3770673398 4743 0.0000000 0.0000000 0.8898930
0.0625180 40.0 151 4653 247315 6870 3770673486 4804 0.0000000 0.0000000 0.8898930
0.0695840 40.0 162 4566 247932 6765 3770673573 4728 0.0000000 0.0000000 0.8898930
0.0766500 40.0 209 4435 247627 6908 3770673660 4644 0.0000000 0.0000000 0.8898930
0.0837160 40.0 270 4715 248022 6755 3770673748 4985 0.0000000 0.0000000 0.8898930
0.0907820 40.0 313 4715 247875 6725 3770673835 5028 0.0000000 0.0000000 0.8898930
0.0978480 40.0 480 4564 247693 6836 3770673923 5044 0.0000000 0.0000000 0.8898930
0.1049140 40.0 555 4574 248346 6752 3770674010 5129 0.0000000 0.0000000 0.8898930
0.1119800 40.0 683 4626 247361 6733 3770674097 5309 0.0000000 0.0000000 0.8898930
