* begin:	10.06.2021 16:30:37
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_PS_RF2_pi2_20m.cfg
*
* no cfg file, sc file created manually
* 0	43.1000977	10.0	3195	2325	56917	8038	3706181442	5520	0.0000000	0.0000000
* Date: 10.06.2021	Time: 16:50
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 1200.001000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	8	15
1	1.00	14	16
2	2.00	13	21
3	3.00	13	8
4	4.00	13	13
5	5.00	14	10
6	6.00	14	15
7	7.00	15	23
8	8.00	8	24
9	9.00	4	24
10	10.00	8	42
11	11.00	9	39
12	12.00	7	43
13	13.00	8	36
14	14.00	7	40
15	15.00	11	48
16	16.00	8	34
17	17.00	10	34
18	18.00	9	31
19	19.00	10	23
20	20.00	14	14
21	21.00	16	11
22	22.00	15	11
23	23.00	8	11
24	24.00	19	10
25	25.00	10	18
26	26.00	15	29
27	27.00	9	42
28	28.00	3	45
29	29.00	11	32
30	30.00	10	46
31	31.00	7	41
32	32.00	7	44
33	33.00	12	36
34	34.00	12	31
35	35.00	10	23
36	36.00	9	14
37	37.00	14	12
38	38.00	7	11
39	39.00	6	9
40	40.00	15	18
41	41.00	7	16
42	42.00	15	14
43	43.00	7	29
44	44.00	7	34
45	45.00	7	34
46	46.00	13	39
47	47.00	7	41
48	48.00	7	48
49	49.00	14	39
50	50.00	8	37
51	51.00	7	34
52	52.00	8	35
53	53.00	7	16
54	54.00	11	26
55	55.00	17	16
56	56.00	11	14
57	57.00	10	9
58	58.00	12	11
59	59.00	10	14
60	60.00	19	28
61	61.00	16	21
62	62.00	14	26
63	63.00	8	31
64	64.00	6	32
65	65.00	8	35
66	66.00	10	40
67	67.00	11	44
68	68.00	6	30
69	69.00	10	31
70	70.00	10	33
71	71.00	11	37
72	72.00	13	32
73	73.00	14	17
74	74.00	14	16
75	75.00	8	16
76	76.00	14	12
77	77.00	7	13
78	78.00	12	19
79	79.00	6	18
80	80.00	9	28
81	81.00	15	30
82	82.00	11	40
83	83.00	10	23
84	84.00	2	36
85	85.00	13	41
86	86.00	8	46
87	87.00	9	35
88	88.00	16	39
89	89.00	8	29
90	90.00	7	14
91	91.00	5	17
92	92.00	13	15
93	93.00	14	8
94	94.00	7	19
95	95.00	8	11
96	96.00	13	14
97	97.00	14	34
98	98.00	14	34
99	99.00	9	28
100	100.00	8	46
101	101.00	8	39
102	102.00	10	43
103	103.00	9	36
104	104.00	16	42
105	105.00	17	40
106	106.00	7	36
