* begin:	10.06.2021 11:07:51
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_PS_RF2_pi2_1h.cfg
*
* no cfg file, sc file created manually
* 0	43.1000977	10.0	11115	1481	58870	27683	3706164475	12596	0.0000000	0.0000000
* Date: 10.06.2021	Time: 12:07
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 3600.001000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	22	18
1	1.00	34	30
2	2.00	43	49
3	3.00	34	69
4	4.00	37	87
5	5.00	32	76
6	6.00	30	127
7	7.00	33	123
8	8.00	32	158
9	9.00	32	125
10	10.00	37	131
11	11.00	41	133
12	12.00	34	141
13	13.00	42	103
14	14.00	34	104
15	15.00	19	69
16	16.00	35	60
17	17.00	31	58
18	18.00	32	54
19	19.00	35	42
20	20.00	43	43
21	21.00	45	63
22	22.00	44	61
23	23.00	38	106
24	24.00	34	108
25	25.00	35	122
26	26.00	44	154
27	27.00	37	157
28	28.00	38	156
29	29.00	25	119
30	30.00	30	128
31	31.00	39	94
32	32.00	43	90
33	33.00	36	71
34	34.00	39	51
35	35.00	41	37
36	36.00	44	41
37	37.00	40	55
38	38.00	32	44
39	39.00	29	47
40	40.00	33	75
41	41.00	33	90
42	42.00	22	114
43	43.00	32	128
44	44.00	40	130
45	45.00	37	150
46	46.00	29	128
47	47.00	34	126
48	48.00	47	120
49	49.00	32	106
50	50.00	38	81
51	51.00	38	57
52	52.00	40	56
53	53.00	27	45
54	54.00	42	36
55	55.00	41	55
56	56.00	43	41
57	57.00	24	61
58	58.00	27	80
59	59.00	22	94
60	60.00	32	111
61	61.00	44	120
62	62.00	37	149
63	63.00	34	153
64	64.00	22	159
65	65.00	36	131
66	66.00	27	115
67	67.00	41	104
68	68.00	39	84
69	69.00	34	72
70	70.00	36	63
71	71.00	38	43
72	72.00	45	50
73	73.00	42	50
74	74.00	27	51
75	75.00	32	61
76	76.00	26	95
77	77.00	30	100
78	78.00	38	105
79	79.00	23	109
80	80.00	36	153
81	81.00	28	142
82	82.00	25	139
83	83.00	42	113
84	84.00	47	130
85	85.00	32	101
86	86.00	36	105
87	87.00	49	81
88	88.00	36	75
89	89.00	44	35
90	90.00	39	49
91	91.00	41	33
92	92.00	41	52
93	93.00	48	66
94	94.00	36	74
95	95.00	31	95
96	96.00	37	107
97	97.00	22	133
98	98.00	30	111
99	99.00	41	122
100	100.00	37	148
101	101.00	36	128
102	102.00	40	132
103	103.00	38	123
104	104.00	46	95
105	105.00	39	66
106	106.00	51	55
107	107.00	38	47
108	108.00	46	39
109	109.00	60	33
110	110.00	53	53
111	111.00	38	71
112	112.00	28	78
113	113.00	23	83
114	114.00	38	108
115	115.00	39	130
116	116.00	28	147
117	117.00	24	151
118	118.00	42	156
119	119.00	36	113
120	120.00	38	111
121	121.00	40	99
122	122.00	64	103
123	123.00	36	61
124	124.00	43	60
