* begin:	30/08/2023 04:51:30
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2+A1.cfg
*
* no cfg file, sc file created manually
* 0	2.9992676	20.0	16733	4796	129036	28608	3776209894	50137	0.0000000	0.0000000
* Date: 30/08/2023	Time: 05:11
* Pulsetime (탎):0.000003	Looptime (탎): 401.000000	BinWidth (탎): 3.000000	BinCount: 134	measured time (s): 1200.020000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.02	71	76
1	3.00	1200.02	148	170
2	6.00	1200.02	139	169
3	9.00	1200.02	143	127
4	12.00	1200.02	152	151
5	15.00	1200.02	160	136
6	18.00	1200.02	180	138
7	21.00	1200.02	170	146
8	24.00	1200.02	162	166
9	27.00	1200.02	133	188
10	30.00	1200.02	142	174
11	33.00	1200.02	153	212
12	36.00	1200.02	119	205
13	39.00	1200.02	81	173
14	42.00	1200.02	102	223
15	45.00	1200.02	128	200
16	48.00	1200.02	139	184
17	51.00	1200.02	134	184
18	54.00	1200.02	140	160
19	57.00	1200.02	151	144
20	60.00	1200.02	159	145
21	63.00	1200.02	133	126
22	66.00	1200.02	161	136
23	69.00	1200.02	161	207
24	72.00	1200.02	117	234
25	75.00	1200.02	136	244
26	78.00	1200.02	107	275
27	81.00	1200.02	111	272
28	84.00	1200.02	113	275
29	87.00	1200.02	112	204
30	90.00	1200.02	121	157
31	93.00	1200.02	90	127
32	96.00	1200.02	117	125
33	99.00	1200.02	97	172
34	102.00	1200.02	101	204
35	105.00	1200.02	113	290
36	108.00	1200.02	93	334
37	111.00	1200.02	105	399
38	114.00	1200.02	104	486
39	117.00	1200.02	101	476
40	120.00	1200.02	99	465
41	123.00	1200.02	95	423
42	126.00	1200.02	111	396
43	129.00	1200.02	110	327
44	132.00	1200.02	113	222
45	135.00	1200.02	116	187
46	138.00	1200.02	122	137
47	141.00	1200.02	120	136
48	144.00	1200.02	102	147
49	147.00	1200.02	97	193
50	150.00	1200.02	108	233
51	153.00	1200.02	107	269
52	156.00	1200.02	87	248
53	159.00	1200.02	117	271
54	162.00	1200.02	111	246
55	165.00	1200.02	110	193
56	168.00	1200.02	125	196
57	171.00	1200.02	129	141
58	174.00	1200.02	138	125
59	177.00	1200.02	143	127
60	180.00	1200.02	141	136
61	183.00	1200.02	152	158
62	186.00	1200.02	166	179
63	189.00	1200.02	143	208
64	192.00	1200.02	152	197
65	195.00	1200.02	134	176
66	198.00	1200.02	130	217
67	201.00	1200.02	126	217
68	204.00	1200.02	120	159
69	207.00	1200.02	128	178
70	210.00	1200.02	155	152
71	213.00	1200.02	133	142
72	216.00	1200.02	180	147
73	219.00	1200.02	157	142
74	222.00	1200.02	164	129
75	225.00	1200.02	155	154
76	228.00	1200.02	177	143
77	231.00	1200.02	139	177
78	234.00	1200.02	123	161
79	237.00	1200.02	116	212
80	240.00	1200.02	118	219
81	243.00	1200.02	119	219
82	246.00	1200.02	116	208
83	249.00	1200.02	129	192
84	252.00	1200.02	160	167
85	255.00	1200.02	160	156
86	258.00	1200.02	152	136
87	261.00	1200.02	152	150
88	264.00	1200.02	143	149
89	267.00	1200.02	140	194
90	270.00	1200.02	149	227
91	273.00	1200.02	125	203
92	276.00	1200.02	118	275
93	279.00	1200.02	114	264
94	282.00	1200.02	140	242
95	285.00	1200.02	102	238
96	288.00	1200.02	107	220
97	291.00	1200.02	115	158
98	294.00	1200.02	114	148
99	297.00	1200.02	103	140
100	300.00	1200.02	99	170
101	303.00	1200.02	86	239
102	306.00	1200.02	95	328
103	309.00	1200.02	97	345
104	312.00	1200.02	103	431
105	315.00	1200.02	104	488
106	318.00	1200.02	87	482
107	321.00	1200.02	107	476
108	324.00	1200.02	102	443
109	327.00	1200.02	109	375
110	330.00	1200.02	87	293
111	333.00	1200.02	119	222
112	336.00	1200.02	117	162
113	339.00	1200.02	91	140
114	342.00	1200.02	120	165
115	345.00	1200.02	100	157
116	348.00	1200.02	133	200
117	351.00	1200.02	101	230
118	354.00	1200.02	108	263
119	357.00	1200.02	130	256
120	360.00	1200.02	98	273
121	363.00	1200.02	117	248
122	366.00	1200.02	110	196
123	369.00	1200.02	117	172
124	372.00	1200.02	153	166
125	375.00	1200.02	129	149
126	378.00	1200.02	152	115
127	381.00	1200.02	122	119
128	384.00	1200.02	150	179
129	387.00	1200.02	143	186
130	390.00	1200.02	133	184
131	393.00	1200.02	126	183
132	396.00	1200.02	132	158
133	399.00	1200.02	107	195
* end: 30/08/2023 05:11:36
