# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 653 3144 124423 2013 3776533019 5810 0.000000 0.000000 -0.600000
-2.801514 20.0 721 2992 126999 2166 3776533046 5879 0.000000 0.000000 -0.600000
-2.592773 20.0 737 3153 127796 2050 3776533073 5940 0.000000 0.000000 -0.600000
-2.406006 20.0 585 3815 126967 1421 3776533099 5821 0.000000 0.000000 -0.600000
-2.186279 20.0 427 4770 127227 890 3776533126 6087 0.000000 0.000000 -0.600000
-1.999512 20.0 315 5520 127000 446 3776533153 6281 0.000000 0.000000 -0.600000
-1.812744 20.0 227 5581 128198 444 3776533180 6252 0.000000 0.000000 -0.600000
-1.604004 20.0 257 5070 127175 634 3776533206 5961 0.000000 0.000000 -0.600000
-1.406250 20.0 445 4357 126255 1114 3776533233 5916 0.000000 0.000000 -0.600000
-1.197510 20.0 586 3642 127304 1688 3776533260 5916 0.000000 0.000000 -0.600000
-0.999756 20.0 710 3088 127443 2052 3776533286 5850 0.000000 0.000000 -0.600000
-0.802002 20.0 751 2979 128638 2110 3776533313 5840 0.000000 0.000000 -0.600000
-0.615234 20.0 735 3196 127579 1973 3776533340 5904 0.000000 0.000000 -0.600000
-0.395508 20.0 573 4003 128103 1471 3776533367 6047 0.000000 0.000000 -0.600000
-0.197754 20.0 434 4729 127001 951 3776533393 6114 0.000000 0.000000 -0.600000
0.000000 20.0 253 5428 127145 445 3776533420 6126 0.000000 0.000000 -0.600000
0.186768 20.0 258 5585 126500 384 3776533447 6227 0.000000 0.000000 -0.600000
0.384522 20.0 281 5302 127963 651 3776533473 6234 0.000000 0.000000 -0.600000
0.604248 20.0 376 4717 127737 1018 3776533500 6111 0.000000 0.000000 -0.600000
0.802002 20.0 526 3767 127902 1583 3776533527 5876 0.000000 0.000000 -0.600000
0.988769 20.0 641 3266 127264 2057 3776533554 5964 0.000000 0.000000 -0.600000
1.186523 20.0 728 2966 128263 2194 3776533580 5888 0.000000 0.000000 -0.600000
1.384277 20.0 713 3097 127891 1856 3776533607 5666 0.000000 0.000000 -0.600000
1.604004 20.0 569 3853 127530 1463 3776533634 5885 0.000000 0.000000 -0.600000
1.812744 20.0 455 4520 127438 981 3776533661 5956 0.000000 0.000000 -0.600000
1.999512 20.0 365 5296 128085 589 3776533688 6250 0.000000 0.000000 -0.600000
2.208252 20.0 231 5461 127568 402 3776533715 6094 0.000000 0.000000 -0.600000
2.395020 20.0 267 5307 127660 596 3776533741 6170 0.000000 0.000000 -0.600000
2.603760 20.0 327 4701 127398 986 3776533768 6014 0.000000 0.000000 -0.600000
2.801514 20.0 537 3683 128269 1674 3776533795 5894 0.000000 0.000000 -0.600000
2.999268 20.0 654 3130 126952 2046 3776533821 5830 0.000000 0.000000 -0.600000
