# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 239 5615 126025 317 3776551884 6171 0.000000 0.000000 -1.700000
-2.801514 20.0 221 5544 125885 412 3776551911 6177 0.000000 0.000000 -1.700000
-2.603760 20.0 275 5091 126272 810 3776551938 6176 0.000000 0.000000 -1.700000
-2.406006 20.0 456 4265 126035 1321 3776551965 6042 0.000000 0.000000 -1.700000
-2.208252 20.0 635 3284 126163 1874 3776551992 5793 0.000000 0.000000 -1.700000
-1.988525 20.0 794 2741 126114 2266 3776552018 5801 0.000000 0.000000 -1.700000
-1.801758 20.0 848 2925 125846 2063 3776552045 5836 0.000000 0.000000 -1.700000
-1.604004 20.0 670 3485 126322 1645 3776552072 5800 0.000000 0.000000 -1.700000
-1.395264 20.0 473 4572 125843 994 3776552099 6039 0.000000 0.000000 -1.700000
-1.197510 20.0 317 5248 125663 523 3776552126 6088 0.000000 0.000000 -1.700000
-0.999756 20.0 196 5638 126006 289 3776552152 6123 0.000000 0.000000 -1.700000
-0.802002 20.0 221 5509 126447 500 3776552179 6230 0.000000 0.000000 -1.700000
-0.604248 20.0 364 4853 125816 950 3776552206 6167 0.000000 0.000000 -1.700000
-0.395508 20.0 558 3793 126456 1534 3776552233 5885 0.000000 0.000000 -1.700000
-0.208740 20.0 663 3216 125971 2117 3776552260 5996 0.000000 0.000000 -1.700000
0.010986 20.0 757 2760 125907 2191 3776552286 5708 0.000000 0.000000 -1.700000
0.197754 20.0 850 2785 124324 2067 3776552313 5702 0.000000 0.000000 -1.700000
0.395508 20.0 694 3427 123707 1741 3776552340 5862 0.000000 0.000000 -1.700000
0.604248 20.0 493 4439 124710 1075 3776552367 6007 0.000000 0.000000 -1.700000
0.802002 20.0 350 5051 124707 590 3776552394 5991 0.000000 0.000000 -1.700000
0.999756 20.0 236 5739 125959 313 3776552421 6288 0.000000 0.000000 -1.700000
1.208496 20.0 226 5587 126958 421 3776552447 6234 0.000000 0.000000 -1.700000
1.384277 20.0 322 4898 125601 955 3776552474 6175 0.000000 0.000000 -1.700000
1.593018 20.0 483 4068 126545 1416 3776552501 5967 0.000000 0.000000 -1.700000
1.801758 20.0 641 3375 127182 1974 3776552528 5990 0.000000 0.000000 -1.700000
1.999512 20.0 800 2782 127156 2186 3776552555 5768 0.000000 0.000000 -1.700000
2.186279 20.0 815 2891 127734 2143 3776552582 5849 0.000000 0.000000 -1.700000
2.395020 20.0 664 3460 126968 1682 3776552608 5806 0.000000 0.000000 -1.700000
2.614746 20.0 480 4559 127369 967 3776552635 6006 0.000000 0.000000 -1.700000
2.790527 20.0 308 5341 127527 507 3776552662 6156 0.000000 0.000000 -1.700000
2.988281 20.0 219 5616 127174 364 3776552689 6199 0.000000 0.000000 -1.700000
