# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 316 5376 129805 490 3776539014 6182 0.000000 0.000000 0.900000
-2.801514 20.0 319 5208 132148 712 3776539041 6239 0.000000 0.000000 0.900000
-2.592773 20.0 447 4260 130654 1268 3776539068 5975 0.000000 0.000000 0.900000
-2.384033 20.0 504 3694 131321 1718 3776539095 5916 0.000000 0.000000 0.900000
-2.208252 20.0 725 3128 126463 1965 3776539122 5818 0.000000 0.000000 0.900000
-1.999512 20.0 697 2994 124284 2064 3776539148 5755 0.000000 0.000000 0.900000
-1.801758 20.0 712 3414 125565 1848 3776539175 5974 0.000000 0.000000 0.900000
-1.614990 20.0 611 3995 124928 1397 3776539202 6003 0.000000 0.000000 0.900000
-1.395264 20.0 446 4772 124543 906 3776539229 6124 0.000000 0.000000 0.900000
-1.197510 20.0 345 5192 124326 535 3776539256 6072 0.000000 0.000000 0.900000
-1.010742 20.0 264 5274 123851 521 3776539282 6059 0.000000 0.000000 0.900000
-0.802002 20.0 296 5094 124580 785 3776539309 6175 0.000000 0.000000 0.900000
-0.604248 20.0 434 4397 125924 1224 3776539336 6055 0.000000 0.000000 0.900000
-0.395508 20.0 566 3677 125056 1706 3776539362 5949 0.000000 0.000000 0.900000
-0.197754 20.0 684 3224 126714 1983 3776539389 5891 0.000000 0.000000 0.900000
0.000000 20.0 770 2991 124481 2101 3776539415 5862 0.000000 0.000000 0.900000
0.197754 20.0 732 3275 125854 1886 3776539442 5893 0.000000 0.000000 0.900000
0.384522 20.0 607 3737 125717 1500 3776539469 5844 0.000000 0.000000 0.900000
0.604248 20.0 496 4633 125292 1002 3776539496 6131 0.000000 0.000000 0.900000
0.802002 20.0 349 5146 124730 661 3776539522 6156 0.000000 0.000000 0.900000
0.999756 20.0 283 5333 124658 536 3776539549 6152 0.000000 0.000000 0.900000
1.197510 20.0 311 5134 124591 675 3776539576 6120 0.000000 0.000000 0.900000
1.395264 20.0 398 4564 124529 1126 3776539603 6088 0.000000 0.000000 0.900000
1.604004 20.0 595 3805 126710 1630 3776539629 6030 0.000000 0.000000 0.900000
1.801758 20.0 713 3142 126745 2013 3776539656 5868 0.000000 0.000000 0.900000
1.999512 20.0 784 3064 126927 2063 3776539683 5911 0.000000 0.000000 0.900000
2.186279 20.0 731 3186 125910 1924 3776539710 5841 0.000000 0.000000 0.900000
2.384033 20.0 594 3913 127468 1525 3776539737 6032 0.000000 0.000000 0.900000
2.603760 20.0 473 4575 126928 1020 3776539763 6068 0.000000 0.000000 0.900000
2.812500 20.0 342 5100 126497 647 3776539790 6089 0.000000 0.000000 0.900000
2.999268 20.0 271 5406 124060 479 3776539817 6156 0.000000 0.000000 0.900000
