# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.988281 20.0 475 4602 125179 960 3776546733 6037 0.000000 0.000000 -1.400000
-2.801514 20.0 296 5229 125263 528 3776546759 6053 0.000000 0.000000 -1.400000
-2.603760 20.0 192 5498 125274 316 3776546786 6006 0.000000 0.000000 -1.400000
-2.406006 20.0 245 5214 126816 643 3776546813 6102 0.000000 0.000000 -1.400000
-2.208252 20.0 393 4447 126345 1270 3776546840 6110 0.000000 0.000000 -1.400000
-1.999512 20.0 593 3620 126242 1683 3776546867 5896 0.000000 0.000000 -1.400000
-1.801758 20.0 712 2989 126011 2029 3776546893 5730 0.000000 0.000000 -1.400000
-1.614990 20.0 789 2858 128883 2193 3776546920 5840 0.000000 0.000000 -1.400000
-1.406250 20.0 731 3348 129485 1926 3776546947 6005 0.000000 0.000000 -1.400000
-1.197510 20.0 616 3971 128857 1357 3776546974 5944 0.000000 0.000000 -1.400000
-1.010742 20.0 455 4766 130029 845 3776547000 6066 0.000000 0.000000 -1.400000
-0.812988 20.0 286 5271 132534 461 3776547027 6018 0.000000 0.000000 -1.400000
-0.604248 20.0 202 5696 131921 303 3776547054 6201 0.000000 0.000000 -1.400000
-0.406494 20.0 228 5482 132086 546 3776547081 6256 0.000000 0.000000 -1.400000
-0.208740 20.0 377 4681 130844 1161 3776547108 6219 0.000000 0.000000 -1.400000
0.000000 20.0 534 3732 131955 1582 3776547134 5848 0.000000 0.000000 -1.400000
0.186768 20.0 729 2996 132360 2147 3776547161 5872 0.000000 0.000000 -1.400000
0.406494 20.0 747 2860 132477 2238 3776547188 5845 0.000000 0.000000 -1.400000
0.604248 20.0 781 3106 129957 2025 3776547215 5912 0.000000 0.000000 -1.400000
0.802002 20.0 667 3857 129900 1481 3776547242 6005 0.000000 0.000000 -1.400000
0.988769 20.0 436 4737 131345 914 3776547268 6087 0.000000 0.000000 -1.400000
1.197510 20.0 300 5363 130135 434 3776547295 6097 0.000000 0.000000 -1.400000
1.395264 20.0 204 5461 128663 358 3776547322 6023 0.000000 0.000000 -1.400000
1.604004 20.0 241 5268 129669 484 3776547349 5993 0.000000 0.000000 -1.400000
1.801758 20.0 346 4504 129420 998 3776547376 5848 0.000000 0.000000 -1.400000
1.999512 20.0 592 3653 128074 1722 3776547402 5967 0.000000 0.000000 -1.400000
2.197266 20.0 742 2961 125319 2180 3776547429 5883 0.000000 0.000000 -1.400000
2.395020 20.0 843 2774 126681 2228 3776547456 5845 0.000000 0.000000 -1.400000
2.603760 20.0 756 3065 125586 1994 3776547483 5815 0.000000 0.000000 -1.400000
2.790527 20.0 623 3958 126029 1464 3776547510 6045 0.000000 0.000000 -1.400000
2.999268 20.0 448 4691 126317 834 3776547536 5973 0.000000 0.000000 -1.400000
