# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 374 5121 129369 723 3776548449 6218 0.000000 0.000000 -1.500000
-2.812500 20.0 203 5710 130727 336 3776548476 6249 0.000000 0.000000 -1.500000
-2.603760 20.0 207 5466 130852 364 3776548503 6037 0.000000 0.000000 -1.500000
-2.406006 20.0 270 5083 128885 737 3776548530 6090 0.000000 0.000000 -1.500000
-2.219238 20.0 389 4301 130025 1217 3776548556 5907 0.000000 0.000000 -1.500000
-1.999512 20.0 660 3201 129560 1943 3776548583 5804 0.000000 0.000000 -1.500000
-1.812744 20.0 763 2707 129133 2318 3776548610 5788 0.000000 0.000000 -1.500000
-1.604004 20.0 808 2853 125583 2192 3776548637 5853 0.000000 0.000000 -1.500000
-1.395264 20.0 686 3472 124730 1786 3776548664 5944 0.000000 0.000000 -1.500000
-1.208496 20.0 483 4531 124576 1007 3776548690 6021 0.000000 0.000000 -1.500000
-1.021729 20.0 319 5225 126027 502 3776548717 6046 0.000000 0.000000 -1.500000
-0.802002 20.0 258 5561 124161 288 3776548744 6107 0.000000 0.000000 -1.500000
-0.615234 20.0 230 5556 124108 383 3776548771 6169 0.000000 0.000000 -1.500000
-0.395508 20.0 311 5072 124195 801 3776548797 6184 0.000000 0.000000 -1.500000
-0.208740 20.0 433 4067 123602 1419 3776548824 5919 0.000000 0.000000 -1.500000
0.000000 20.0 655 3193 125958 1951 3776548851 5799 0.000000 0.000000 -1.500000
0.197754 20.0 760 2716 125168 2206 3776548878 5682 0.000000 0.000000 -1.500000
0.384522 20.0 837 2904 125516 2155 3776548905 5896 0.000000 0.000000 -1.500000
0.593262 20.0 667 3438 124703 1736 3776548931 5841 0.000000 0.000000 -1.500000
0.802002 20.0 549 4383 125970 1074 3776548958 6006 0.000000 0.000000 -1.500000
0.999756 20.0 405 5123 124663 679 3776548985 6207 0.000000 0.000000 -1.500000
1.197510 20.0 245 5520 125092 338 3776549012 6103 0.000000 0.000000 -1.500000
1.406250 20.0 243 5561 126591 439 3776549039 6243 0.000000 0.000000 -1.500000
1.593018 20.0 345 4832 126048 837 3776549066 6014 0.000000 0.000000 -1.500000
1.790771 20.0 486 3971 126300 1370 3776549092 5827 0.000000 0.000000 -1.500000
1.999512 20.0 628 3270 125421 1925 3776549119 5823 0.000000 0.000000 -1.500000
2.197266 20.0 816 2809 124959 2198 3776549146 5823 0.000000 0.000000 -1.500000
2.406006 20.0 806 2861 126284 2204 3776549173 5871 0.000000 0.000000 -1.500000
2.603760 20.0 721 3429 125155 1873 3776549199 6023 0.000000 0.000000 -1.500000
2.801514 20.0 589 4332 126693 1228 3776549226 6149 0.000000 0.000000 -1.500000
3.010254 20.0 348 5133 128454 615 3776549253 6096 0.000000 0.000000 -1.500000
