# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 295 5383 130519 479 3776550166 6157 0.000000 0.000000 -1.600000
-2.812500 20.0 200 5567 130497 304 3776550192 6071 0.000000 0.000000 -1.600000
-2.603760 20.0 215 5324 131312 480 3776550219 6019 0.000000 0.000000 -1.600000
-2.406006 20.0 385 4479 130910 1128 3776550246 5992 0.000000 0.000000 -1.600000
-2.219238 20.0 518 3556 131949 1653 3776550273 5727 0.000000 0.000000 -1.600000
-1.999512 20.0 699 2974 131863 2199 3776550300 5872 0.000000 0.000000 -1.600000
-1.801758 20.0 817 2720 125823 2251 3776550326 5788 0.000000 0.000000 -1.600000
-1.614990 20.0 779 3073 125602 2020 3776550353 5872 0.000000 0.000000 -1.600000
-1.406250 20.0 629 3845 125544 1494 3776550380 5968 0.000000 0.000000 -1.600000
-1.197510 20.0 382 4778 125006 761 3776550407 5921 0.000000 0.000000 -1.600000
-0.999756 20.0 250 5549 126548 393 3776550434 6192 0.000000 0.000000 -1.600000
-0.812988 20.0 204 5576 125770 334 3776550461 6114 0.000000 0.000000 -1.600000
-0.593262 20.0 258 5166 126226 664 3776550488 6088 0.000000 0.000000 -1.600000
-0.406494 20.0 446 4353 125808 1360 3776550514 6159 0.000000 0.000000 -1.600000
-0.197754 20.0 580 3513 124818 1937 3776550541 6030 0.000000 0.000000 -1.600000
-0.010986 20.0 754 2855 125873 2182 3776550568 5791 0.000000 0.000000 -1.600000
0.197754 20.0 809 2777 125391 2299 3776550595 5885 0.000000 0.000000 -1.600000
0.384522 20.0 760 3118 126004 1923 3776550622 5801 0.000000 0.000000 -1.600000
0.593262 20.0 623 3625 125172 1490 3776550648 5738 0.000000 0.000000 -1.600000
0.802002 20.0 421 4734 125416 787 3776550675 5942 0.000000 0.000000 -1.600000
0.988769 20.0 251 5434 125651 404 3776550702 6089 0.000000 0.000000 -1.600000
1.197510 20.0 191 5792 125801 316 3776550729 6299 0.000000 0.000000 -1.600000
1.395264 20.0 268 5150 125583 683 3776550756 6101 0.000000 0.000000 -1.600000
1.604004 20.0 393 4422 126131 1220 3776550783 6035 0.000000 0.000000 -1.600000
1.801758 20.0 593 3772 125441 1687 3776550810 6052 0.000000 0.000000 -1.600000
1.988525 20.0 708 2855 126496 2137 3776550837 5700 0.000000 0.000000 -1.600000
2.186279 20.0 815 2742 126046 2250 3776550863 5807 0.000000 0.000000 -1.600000
2.395020 20.0 734 3241 126417 1887 3776550890 5862 0.000000 0.000000 -1.600000
2.603760 20.0 633 3918 129245 1444 3776550917 5995 0.000000 0.000000 -1.600000
2.801514 20.0 401 4707 128607 900 3776550944 6008 0.000000 0.000000 -1.600000
3.010254 20.0 305 5448 128595 436 3776550970 6189 0.000000 0.000000 -1.600000
