# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 232 5632 131627 375 3776545875 6239 0.000000 0.000000 1.300000
-2.812500 20.0 227 5675 129733 361 3776545902 6263 0.000000 0.000000 1.300000
-2.603760 20.0 296 4859 129272 897 3776545928 6052 0.000000 0.000000 1.300000
-2.406006 20.0 503 3927 129519 1563 3776545955 5993 0.000000 0.000000 1.300000
-2.197266 20.0 648 3208 128689 2025 3776545982 5881 0.000000 0.000000 1.300000
-1.999512 20.0 739 2787 127407 2303 3776546009 5829 0.000000 0.000000 1.300000
-1.801758 20.0 724 2821 126718 2099 3776546036 5644 0.000000 0.000000 1.300000
-1.604004 20.0 656 3624 127544 1638 3776546062 5918 0.000000 0.000000 1.300000
-1.395264 20.0 474 4470 127543 1031 3776546089 5975 0.000000 0.000000 1.300000
-1.197510 20.0 405 5152 128309 616 3776546116 6173 0.000000 0.000000 1.300000
-1.010742 20.0 266 5623 127811 367 3776546143 6256 0.000000 0.000000 1.300000
-0.812988 20.0 201 5500 128601 413 3776546170 6114 0.000000 0.000000 1.300000
-0.604248 20.0 299 4892 128867 911 3776546196 6102 0.000000 0.000000 1.300000
-0.395508 20.0 484 4150 131285 1406 3776546223 6040 0.000000 0.000000 1.300000
-0.208740 20.0 598 3313 130801 1964 3776546250 5875 0.000000 0.000000 1.300000
0.000000 20.0 776 2839 131332 2247 3776546277 5862 0.000000 0.000000 1.300000
0.197754 20.0 814 2843 129261 2161 3776546303 5818 0.000000 0.000000 1.300000
0.384522 20.0 706 3430 129169 1727 3776546330 5863 0.000000 0.000000 1.300000
0.593262 20.0 583 4278 129646 1180 3776546357 6041 0.000000 0.000000 1.300000
0.802002 20.0 335 5216 129439 625 3776546384 6176 0.000000 0.000000 1.300000
0.988769 20.0 210 5498 126560 323 3776546411 6031 0.000000 0.000000 1.300000
1.186523 20.0 217 5472 126556 405 3776546437 6094 0.000000 0.000000 1.300000
1.395264 20.0 294 4944 126657 825 3776546464 6063 0.000000 0.000000 1.300000
1.604004 20.0 459 4183 126066 1331 3776546491 5973 0.000000 0.000000 1.300000
1.790771 20.0 569 3366 123052 1814 3776546517 5749 0.000000 0.000000 1.300000
1.999512 20.0 745 2894 123034 2103 3776546544 5742 0.000000 0.000000 1.300000
2.208252 20.0 763 2725 123595 2138 3776546571 5626 0.000000 0.000000 1.300000
2.384033 20.0 716 3328 123128 1900 3776546598 5944 0.000000 0.000000 1.300000
2.603760 20.0 590 4185 126096 1185 3776546624 5960 0.000000 0.000000 1.300000
2.801514 20.0 370 5066 125732 701 3776546651 6137 0.000000 0.000000 1.300000
2.999268 20.0 237 5646 125528 326 3776546678 6209 0.000000 0.000000 1.300000
