# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 260 5471 129753 474 3776540729 6205 0.000000 0.000000 1.000000
-2.790527 20.0 258 5278 129730 570 3776540755 6106 0.000000 0.000000 1.000000
-2.603760 20.0 413 4728 131125 951 3776540782 6092 0.000000 0.000000 1.000000
-2.406006 20.0 504 3898 129379 1573 3776540809 5975 0.000000 0.000000 1.000000
-2.208252 20.0 611 3240 129825 2005 3776540835 5856 0.000000 0.000000 1.000000
-1.988525 20.0 780 2986 131027 2152 3776540862 5918 0.000000 0.000000 1.000000
-1.790771 20.0 694 3338 131063 1927 3776540889 5959 0.000000 0.000000 1.000000
-1.614990 20.0 580 3738 129970 1462 3776540916 5780 0.000000 0.000000 1.000000
-1.395264 20.0 445 4746 129874 921 3776540943 6112 0.000000 0.000000 1.000000
-1.197510 20.0 322 5138 129853 597 3776540969 6057 0.000000 0.000000 1.000000
-1.010742 20.0 272 5375 128511 463 3776540996 6110 0.000000 0.000000 1.000000
-0.802002 20.0 304 5329 129203 629 3776541023 6262 0.000000 0.000000 1.000000
-0.604248 20.0 350 4834 129331 1025 3776541050 6209 0.000000 0.000000 1.000000
-0.395508 20.0 507 3835 129259 1619 3776541076 5961 0.000000 0.000000 1.000000
-0.208740 20.0 668 3316 130567 1980 3776541103 5964 0.000000 0.000000 1.000000
0.000000 20.0 729 2993 131207 2086 3776541130 5808 0.000000 0.000000 1.000000
0.197754 20.0 735 3122 131235 2030 3776541157 5887 0.000000 0.000000 1.000000
0.395508 20.0 661 3665 131641 1649 3776541183 5975 0.000000 0.000000 1.000000
0.593262 20.0 497 4620 132044 1057 3776541210 6174 0.000000 0.000000 1.000000
0.802002 20.0 331 5313 131003 536 3776541237 6180 0.000000 0.000000 1.000000
0.988769 20.0 280 5500 132425 456 3776541264 6236 0.000000 0.000000 1.000000
1.186523 20.0 272 5313 129262 569 3776541291 6154 0.000000 0.000000 1.000000
1.395264 20.0 353 4650 125024 1048 3776541317 6051 0.000000 0.000000 1.000000
1.614990 20.0 506 3855 125685 1530 3776541344 5891 0.000000 0.000000 1.000000
1.790771 20.0 641 3284 125719 1931 3776541371 5856 0.000000 0.000000 1.000000
1.999512 20.0 737 2960 126045 2071 3776541398 5768 0.000000 0.000000 1.000000
2.197266 20.0 750 3071 127305 2012 3776541425 5833 0.000000 0.000000 1.000000
2.395020 20.0 629 3599 127420 1647 3776541451 5875 0.000000 0.000000 1.000000
2.603760 20.0 498 4468 125979 1058 3776541478 6024 0.000000 0.000000 1.000000
2.790527 20.0 345 5098 125340 634 3776541505 6077 0.000000 0.000000 1.000000
2.988281 20.0 252 5292 125394 482 3776541532 6026 0.000000 0.000000 1.000000
