# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 220 5751 127800 322 3776557899 6293 0.000000 0.000000 2.000000
-2.812500 20.0 228 5616 128725 453 3776557926 6297 0.000000 0.000000 2.000000
-2.603760 20.0 370 4757 127254 982 3776557953 6109 0.000000 0.000000 2.000000
-2.395020 20.0 493 3659 127898 1665 3776557980 5817 0.000000 0.000000 2.000000
-2.208252 20.0 708 3076 129124 2058 3776558007 5842 0.000000 0.000000 2.000000
-1.999512 20.0 770 2721 128609 2267 3776558034 5758 0.000000 0.000000 2.000000
-1.801758 20.0 760 3134 129687 1936 3776558060 5830 0.000000 0.000000 2.000000
-1.625977 20.0 666 3726 131693 1488 3776558087 5880 0.000000 0.000000 2.000000
-1.395264 20.0 467 4773 132401 892 3776558114 6132 0.000000 0.000000 2.000000
-1.197510 20.0 305 5483 130823 449 3776558141 6237 0.000000 0.000000 2.000000
-1.010742 20.0 237 5634 130824 343 3776558168 6214 0.000000 0.000000 2.000000
-0.812988 20.0 206 5494 131109 528 3776558195 6228 0.000000 0.000000 2.000000
-0.615234 20.0 371 4434 131511 1175 3776558222 5980 0.000000 0.000000 2.000000
-0.395508 20.0 545 3657 130577 1691 3776558248 5893 0.000000 0.000000 2.000000
-0.208740 20.0 728 2996 123674 2175 3776558275 5899 0.000000 0.000000 2.000000
0.000000 20.0 829 2785 125477 2178 3776558302 5792 0.000000 0.000000 2.000000
0.186768 20.0 758 3037 124902 1970 3776558329 5765 0.000000 0.000000 2.000000
0.395508 20.0 626 3745 124796 1538 3776558356 5909 0.000000 0.000000 2.000000
0.593262 20.0 453 4709 127844 902 3776558383 6064 0.000000 0.000000 2.000000
0.791016 20.0 312 5349 127864 431 3776558410 6092 0.000000 0.000000 2.000000
0.988769 20.0 212 5678 128194 326 3776558437 6216 0.000000 0.000000 2.000000
1.208496 20.0 242 5453 127999 576 3776558463 6271 0.000000 0.000000 2.000000
1.384277 20.0 334 4627 125767 1002 3776558490 5963 0.000000 0.000000 2.000000
1.593018 20.0 607 3609 125564 1777 3776558517 5993 0.000000 0.000000 2.000000
1.801758 20.0 741 2937 124816 2169 3776558544 5847 0.000000 0.000000 2.000000
1.988525 20.0 809 2761 125790 2279 3776558571 5849 0.000000 0.000000 2.000000
2.186279 20.0 749 3271 126417 1907 3776558598 5927 0.000000 0.000000 2.000000
2.395020 20.0 630 3680 127197 1573 3776558624 5883 0.000000 0.000000 2.000000
2.592773 20.0 504 4621 126771 925 3776558651 6050 0.000000 0.000000 2.000000
2.801514 20.0 285 5485 126515 458 3776558678 6228 0.000000 0.000000 2.000000
2.999268 20.0 218 5535 132014 306 3776558705 6059 0.000000 0.000000 2.000000
