# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.988281 20.0 772 2933 131536 2180 3776538157 5885 0.000000 0.000000 -0.900000
-2.801514 20.0 690 3539 131368 1766 3776538183 5995 0.000000 0.000000 -0.900000
-2.614746 20.0 508 4319 131848 1283 3776538210 6110 0.000000 0.000000 -0.900000
-2.406006 20.0 366 5007 127640 754 3776538237 6127 0.000000 0.000000 -0.900000
-2.208252 20.0 301 5397 127746 457 3776538264 6155 0.000000 0.000000 -0.900000
-1.999512 20.0 257 5370 128488 567 3776538291 6194 0.000000 0.000000 -0.900000
-1.801758 20.0 323 4657 128931 997 3776538317 5977 0.000000 0.000000 -0.900000
-1.604004 20.0 483 4129 130480 1429 3776538344 6041 0.000000 0.000000 -0.900000
-1.395264 20.0 596 3263 131591 1915 3776538371 5774 0.000000 0.000000 -0.900000
-1.197510 20.0 716 3020 130169 2119 3776538398 5855 0.000000 0.000000 -0.900000
-1.010742 20.0 780 2978 129173 2099 3776538424 5857 0.000000 0.000000 -0.900000
-0.802002 20.0 664 3417 128946 1801 3776538451 5882 0.000000 0.000000 -0.900000
-0.593262 20.0 528 4137 129602 1267 3776538478 5932 0.000000 0.000000 -0.900000
-0.395508 20.0 404 4835 128826 751 3776538505 5990 0.000000 0.000000 -0.900000
-0.197754 20.0 244 5434 125262 471 3776538532 6149 0.000000 0.000000 -0.900000
0.000000 20.0 269 5320 126355 507 3776538559 6096 0.000000 0.000000 -0.900000
0.197754 20.0 350 4782 126663 937 3776538585 6069 0.000000 0.000000 -0.900000
0.395508 20.0 479 4065 126196 1404 3776538612 5948 0.000000 0.000000 -0.900000
0.593262 20.0 661 3389 126753 1938 3776538639 5988 0.000000 0.000000 -0.900000
0.802002 20.0 702 3058 126345 2088 3776538666 5848 0.000000 0.000000 -0.900000
0.999756 20.0 741 3169 126712 2040 3776538692 5950 0.000000 0.000000 -0.900000
1.197510 20.0 690 3493 127332 1744 3776538719 5927 0.000000 0.000000 -0.900000
1.395264 20.0 520 3973 129707 1348 3776538746 5841 0.000000 0.000000 -0.900000
1.604004 20.0 404 4782 129770 863 3776538773 6049 0.000000 0.000000 -0.900000
1.801758 20.0 264 5386 129647 484 3776538799 6134 0.000000 0.000000 -0.900000
1.988525 20.0 259 5471 129774 492 3776538826 6222 0.000000 0.000000 -0.900000
2.186279 20.0 345 4861 129898 826 3776538853 6032 0.000000 0.000000 -0.900000
2.384033 20.0 493 4212 129300 1312 3776538880 6017 0.000000 0.000000 -0.900000
2.603760 20.0 595 3440 129122 1827 3776538907 5862 0.000000 0.000000 -0.900000
2.801514 20.0 741 3112 130021 2063 3776538933 5916 0.000000 0.000000 -0.900000
3.010254 20.0 784 3069 130102 2015 3776538960 5868 0.000000 0.000000 -0.900000
