# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 294 5220 128529 611 3776532163 6125 0.000000 0.000000 0.500000
-2.812500 20.0 407 4504 126740 1161 3776532189 6072 0.000000 0.000000 0.500000
-2.592773 20.0 525 3760 127997 1708 3776532216 5993 0.000000 0.000000 0.500000
-2.395020 20.0 636 3049 128323 2048 3776532243 5733 0.000000 0.000000 0.500000
-2.208252 20.0 726 3056 122900 2177 3776532269 5959 0.000000 0.000000 0.500000
-1.999512 20.0 667 3379 124622 1768 3776532296 5814 0.000000 0.000000 0.500000
-1.801758 20.0 581 3993 124288 1345 3776532323 5919 0.000000 0.000000 0.500000
-1.604004 20.0 462 4916 124191 929 3776532349 6307 0.000000 0.000000 0.500000
-1.384277 20.0 299 5471 131942 525 3776532376 6295 0.000000 0.000000 0.500000
-1.197510 20.0 276 5482 131146 415 3776532403 6173 0.000000 0.000000 0.500000
-0.999756 20.0 304 5203 132090 667 3776532430 6174 0.000000 0.000000 0.500000
-0.802002 20.0 406 4442 129322 1090 3776532456 5938 0.000000 0.000000 0.500000
-0.604248 20.0 530 3725 125944 1558 3776532483 5813 0.000000 0.000000 0.500000
-0.395508 20.0 696 3039 126061 2129 3776532510 5864 0.000000 0.000000 0.500000
-0.197754 20.0 763 2934 126000 2195 3776532537 5892 0.000000 0.000000 0.500000
0.000000 20.0 710 3283 122346 1921 3776532563 5914 0.000000 0.000000 0.500000
0.197754 20.0 583 3829 126455 1523 3776532590 5935 0.000000 0.000000 0.500000
0.384522 20.0 460 4751 126979 881 3776532617 6092 0.000000 0.000000 0.500000
0.604248 20.0 289 5403 125730 535 3776532644 6227 0.000000 0.000000 0.500000
0.791016 20.0 261 5600 125151 410 3776532671 6271 0.000000 0.000000 0.500000
0.999756 20.0 270 5256 128690 603 3776532697 6129 0.000000 0.000000 0.500000
1.186523 20.0 361 4843 128845 1033 3776532724 6237 0.000000 0.000000 0.500000
1.406250 20.0 480 3938 129844 1619 3776532751 6037 0.000000 0.000000 0.500000
1.625977 20.0 637 3246 129640 1983 3776532778 5866 0.000000 0.000000 0.500000
1.801758 20.0 737 2866 123658 2191 3776532804 5794 0.000000 0.000000 0.500000
1.999512 20.0 758 3006 126265 1995 3776532831 5759 0.000000 0.000000 0.500000
2.197266 20.0 589 3781 126805 1581 3776532858 5951 0.000000 0.000000 0.500000
2.395020 20.0 531 4411 127026 1002 3776532885 5944 0.000000 0.000000 0.500000
2.603760 20.0 338 5073 125556 600 3776532912 6011 0.000000 0.000000 0.500000
2.812500 20.0 269 5489 126869 415 3776532938 6173 0.000000 0.000000 0.500000
2.999268 20.0 270 5405 126743 529 3776532965 6204 0.000000 0.000000 0.500000
