#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.999512 20.0 264 2699 135265 421 3777121606 2963 0.000000 0.000000
-1.801758 20.0 235 2699 135265 601 3777121634 2934 0.000000 0.000000
-1.604004 20.0 320 2699 135265 893 3777121662 3019 0.000000 0.000000
-1.395264 20.0 436 2699 135265 1189 3777121689 3135 0.000000 0.000000
-1.186523 20.0 542 2699 135265 1334 3777121717 3241 0.000000 0.000000
-0.988769 20.0 530 2699 135265 1231 3777121745 3229 0.000000 0.000000
-0.802002 20.0 501 2699 135265 1010 3777121772 3200 0.000000 0.000000
-0.593262 20.0 387 2699 135265 668 3777121800 3086 0.000000 0.000000
-0.406494 20.0 306 2699 135265 494 3777121828 3005 0.000000 0.000000
-0.197754 20.0 240 2699 135265 392 3777121855 2939 0.000000 0.000000
0.000000 20.0 230 2699 135265 468 3777121883 2929 0.000000 0.000000
0.197754 20.0 253 2699 135265 713 3777121911 2952 0.000000 0.000000
0.395508 20.0 322 2699 135265 888 3777121938 3021 0.000000 0.000000
0.604248 20.0 445 2699 135265 1180 3777121966 3144 0.000000 0.000000
0.812988 20.0 533 2699 135265 1223 3777121994 3232 0.000000 0.000000
0.999756 20.0 490 2699 135265 1217 3777122021 3189 0.000000 0.000000
1.186523 20.0 476 2699 135265 1052 3777122049 3175 0.000000 0.000000
1.395264 20.0 392 2699 135265 748 3777122077 3091 0.000000 0.000000
1.604004 20.0 343 2699 135265 505 3777122105 3042 0.000000 0.000000
1.801758 20.0 247 2699 135265 391 3777122132 2946 0.000000 0.000000
1.988525 20.0 230 2699 135265 439 3777122160 2929 0.000000 0.000000
