# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 363 7341 372594 10179 3771076078 7704 0.0000000 0.0000000 -0.7360840
-0.0858680 60.0 117 7332 375525 9976 3771076205 7449 0.0000000 0.0000000 -0.7360840
-0.0717360 60.0 97 7256 376350 10127 3771076332 7353 0.0000000 0.0000000 -0.7360840
-0.0646700 60.0 184 7212 378567 10193 3771076459 7396 0.0000000 0.0000000 -0.7360840
-0.0505380 60.0 476 7251 378319 10130 3771076586 7727 0.0000000 0.0000000 -0.7360840
-0.0364060 60.0 875 7446 376144 10255 3771076713 8321 0.0000000 0.0000000 -0.7360840
-0.0222740 60.0 1136 7360 372811 10226 3771076840 8496 0.0000000 0.0000000 -0.7360840
-0.0081420 60.0 1167 7290 372606 10165 3771076967 8457 0.0000000 0.0000000 -0.7360840
0.0059900 60.0 992 7316 376425 9941 3771077094 8308 0.0000000 0.0000000 -0.7360840
0.0201220 60.0 594 7040 376310 9984 3771077221 7634 0.0000000 0.0000000 -0.7360840
0.0342540 60.0 216 7425 378668 10083 3771077348 7641 0.0000000 0.0000000 -0.7360840
0.0483860 60.0 55 7364 376301 10077 3771077475 7419 0.0000000 0.0000000 -0.7360840
0.0625180 60.0 149 7492 375092 9949 3771077602 7641 0.0000000 0.0000000 -0.7360840
0.0766500 60.0 472 7101 375341 10205 3771077729 7573 0.0000000 0.0000000 -0.7360840
0.0907820 60.0 879 7349 372347 10090 3771077856 8228 0.0000000 0.0000000 -0.7360840
0.1049140 60.0 1248 7366 377253 10033 3771077983 8614 0.0000000 0.0000000 -0.7360840
