# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 193 9812 377522 10162 3771115133 10005 0.0000000 0.0000000 0.4174800
-0.0858680 60.0 45 9983 377795 10080 3771115261 10028 0.0000000 0.0000000 0.4174800
-0.0717360 60.0 56 9776 375043 9962 3771115388 9832 0.0000000 0.0000000 0.4174800
-0.0646700 60.0 115 9769 374260 10356 3771115515 9884 0.0000000 0.0000000 0.4174800
-0.0505380 60.0 318 9834 373669 10282 3771115642 10152 0.0000000 0.0000000 0.4174800
-0.0364060 60.0 577 9819 373334 10150 3771115769 10396 0.0000000 0.0000000 0.4174800
-0.0222740 60.0 695 9737 372682 10071 3771115896 10432 0.0000000 0.0000000 0.4174800
-0.0081420 60.0 669 9857 373715 10212 3771116024 10526 0.0000000 0.0000000 0.4174800
0.0059900 60.0 596 9648 373669 10332 3771116151 10244 0.0000000 0.0000000 0.4174800
0.0201220 60.0 334 9834 378936 10316 3771116278 10168 0.0000000 0.0000000 0.4174800
0.0342540 60.0 130 10150 378562 9989 3771116405 10280 0.0000000 0.0000000 0.4174800
0.0483860 60.0 30 9903 377381 10126 3771116532 9933 0.0000000 0.0000000 0.4174800
0.0625180 60.0 106 9867 371218 10150 3771116659 9973 0.0000000 0.0000000 0.4174800
0.0766500 60.0 285 9749 373315 10054 3771116787 10034 0.0000000 0.0000000 0.4174800
0.0907820 60.0 521 9769 375999 10225 3771116914 10290 0.0000000 0.0000000 0.4174800
0.1049140 60.0 672 9940 376146 10082 3771117041 10612 0.0000000 0.0000000 0.4174800
