# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 258 8751 374101 10021 3771142136 9009 0.0000000 0.0000000 1.5930180
-0.0858680 60.0 88 8872 373442 9990 3771142263 8960 0.0000000 0.0000000 1.5930180
-0.0717360 60.0 63 8763 373418 10204 3771142391 8826 0.0000000 0.0000000 1.5930180
-0.0646700 60.0 104 8652 373833 10196 3771142518 8756 0.0000000 0.0000000 1.5930180
-0.0505380 60.0 355 8655 377297 10046 3771142645 9010 0.0000000 0.0000000 1.5930180
-0.0364060 60.0 634 8654 377069 10136 3771142773 9288 0.0000000 0.0000000 1.5930180
-0.0222740 60.0 890 8653 378488 10151 3771142900 9543 0.0000000 0.0000000 1.5930180
-0.0081420 60.0 905 8608 377887 10003 3771143028 9513 0.0000000 0.0000000 1.5930180
0.0059900 60.0 738 8795 377770 10088 3771143155 9533 0.0000000 0.0000000 1.5930180
0.0201220 60.0 434 8705 373551 10187 3771143282 9139 0.0000000 0.0000000 1.5930180
0.0342540 60.0 180 8799 374450 9919 3771143410 8979 0.0000000 0.0000000 1.5930180
0.0483860 60.0 47 8651 376350 10155 3771143537 8698 0.0000000 0.0000000 1.5930180
0.0625180 60.0 93 8675 376619 10121 3771143665 8768 0.0000000 0.0000000 1.5930180
0.0766500 60.0 323 8706 378599 9952 3771143792 9029 0.0000000 0.0000000 1.5930180
0.0907820 60.0 612 8584 376720 10102 3771143919 9196 0.0000000 0.0000000 1.5930180
0.1049140 60.0 846 8715 376620 10095 3771144047 9561 0.0000000 0.0000000 1.5930180
