# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 241 9327 375888 10309 3771118130 9568 0.0000000 0.0000000 0.5603030
-0.0858680 60.0 73 9129 376837 10100 3771118258 9202 0.0000000 0.0000000 0.5603030
-0.0717360 60.0 60 9185 377762 10191 3771118385 9245 0.0000000 0.0000000 0.5603030
-0.0646700 60.0 118 9238 377738 10041 3771118512 9356 0.0000000 0.0000000 0.5603030
-0.0505380 60.0 355 9082 379161 10029 3771118639 9437 0.0000000 0.0000000 0.5603030
-0.0364060 60.0 605 9250 379900 10076 3771118766 9855 0.0000000 0.0000000 0.5603030
-0.0222740 60.0 848 9214 377535 10207 3771118893 10062 0.0000000 0.0000000 0.5603030
-0.0081420 60.0 862 9143 377513 10175 3771119021 10005 0.0000000 0.0000000 0.5603030
0.0059900 60.0 659 9030 376980 10136 3771119148 9689 0.0000000 0.0000000 0.5603030
0.0201220 60.0 389 9104 376354 10125 3771119275 9493 0.0000000 0.0000000 0.5603030
0.0342540 60.0 137 8975 375330 10157 3771119402 9112 0.0000000 0.0000000 0.5603030
0.0483860 60.0 37 9289 373092 10187 3771119530 9326 0.0000000 0.0000000 0.5603030
0.0625180 60.0 103 9212 372665 9940 3771119657 9315 0.0000000 0.0000000 0.5603030
0.0766500 60.0 336 9205 374426 10130 3771119784 9541 0.0000000 0.0000000 0.5603030
0.0907820 60.0 622 9100 373280 10101 3771119911 9722 0.0000000 0.0000000 0.5603030
0.1049140 60.0 828 9251 364624 9954 3771120038 10079 0.0000000 0.0000000 0.5603030
