# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.757812 20.0 2333 13445 164331 4 3793721763 15778 0.000000 0.000000
-1.658935 20.0 1968 13672 162753 3 3793721789 15640 0.000000 0.000000
-1.604004 20.0 1811 13803 163604 4 3793721815 15614 0.000000 0.000000
-1.505127 20.0 1982 13712 163281 4 3793721841 15694 0.000000 0.000000
-1.428223 20.0 2328 13333 162692 4 3793721867 15661 0.000000 0.000000
-1.329346 20.0 2932 12690 164217 5 3793721893 15622 0.000000 0.000000
-1.241455 20.0 3902 11608 162583 4 3793721919 15510 0.000000 0.000000
-1.164551 20.0 4981 10537 170639 3 3793721946 15518 0.000000 0.000000
-1.076660 20.0 5836 9691 170757 3 3793721972 15527 0.000000 0.000000
-0.999756 20.0 6849 8601 169673 4 3793721998 15450 0.000000 0.000000
-0.911865 20.0 8008 7358 170583 3 3793722024 15366 0.000000 0.000000
-0.823975 20.0 8654 6656 170296 1 3793722050 15310 0.000000 0.000000
-0.725098 20.0 9409 5731 171262 0 3793722076 15140 0.000000 0.000000
-0.648193 20.0 9800 5333 167173 7 3793722102 15133 0.000000 0.000000
-0.560303 20.0 9810 5518 166437 2 3793722128 15328 0.000000 0.000000
-0.461426 20.0 9728 5581 167484 2 3793722154 15309 0.000000 0.000000
-0.395508 20.0 9537 5895 167306 3 3793722181 15432 0.000000 0.000000
-0.285645 20.0 8340 7064 166447 2 3793722207 15404 0.000000 0.000000
-0.219727 20.0 7765 7599 166864 3 3793722233 15364 0.000000 0.000000
-0.142822 20.0 7165 8473 166751 4 3793722259 15638 0.000000 0.000000
-0.043945 20.0 5661 10026 165627 4 3793722285 15687 0.000000 0.000000
0.054932 20.0 4635 10950 166184 2 3793722311 15585 0.000000 0.000000
0.131836 20.0 3855 11865 166801 5 3793722337 15720 0.000000 0.000000
0.219727 20.0 3140 12736 166784 5 3793722363 15876 0.000000 0.000000
0.307617 20.0 2458 13375 165788 1 3793722389 15833 0.000000 0.000000
0.384522 20.0 2000 13752 163286 1 3793722416 15752 0.000000 0.000000
0.472412 20.0 1810 14036 162405 6 3793722442 15846 0.000000 0.000000
0.560303 20.0 1960 13683 163972 3 3793722468 15643 0.000000 0.000000
0.648193 20.0 2361 13286 162928 2 3793722494 15647 0.000000 0.000000
0.725098 20.0 2936 12676 162917 3 3793722520 15612 0.000000 0.000000
0.812988 20.0 4171 11372 162737 2 3793722546 15543 0.000000 0.000000
0.889893 20.0 4795 10795 163098 4 3793722572 15590 0.000000 0.000000
0.988769 20.0 5733 9736 163186 4 3793722598 15469 0.000000 0.000000
1.065674 20.0 7041 8304 166029 5 3793722624 15345 0.000000 0.000000
1.164551 20.0 7450 7756 166385 5 3793722651 15206 0.000000 0.000000
1.252441 20.0 8686 6553 165590 2 3793722677 15239 0.000000 0.000000
1.340332 20.0 9251 5957 166126 7 3793722703 15208 0.000000 0.000000
1.417236 20.0 9667 5452 165216 2 3793722729 15119 0.000000 0.000000
1.494141 20.0 10076 5196 163275 3 3793722755 15272 0.000000 0.000000
1.582031 20.0 9958 5536 163121 6 3793722781 15494 0.000000 0.000000
1.680908 20.0 9233 5813 162445 0 3793722807 15046 0.000000 0.000000
1.768799 20.0 9031 6390 164249 1 3793722833 15421 0.000000 0.000000
