# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 239.9 1194 41327 1514849 40524 3771305434 42521 0.0000000 0.0000000 0.0659180
-0.0858680 239.9 548 41112 1512710 40389 3771305921 41660 0.0000000 0.0000000 0.0659180
-0.0717360 239.9 166 41235 1508982 40541 3771306409 41401 0.0000000 0.0000000 0.0659180
-0.0646700 239.9 160 41405 1508049 40605 3771306896 41565 0.0000000 0.0000000 0.0659180
-0.0505380 239.9 508 41511 1509309 40211 3771307383 42019 0.0000000 0.0000000 0.0659180
-0.0364060 239.9 1109 40901 1507443 40224 3771307870 42010 0.0000000 0.0000000 0.0659180
-0.0222740 239.9 1704 40957 1518246 40447 3771308357 42661 0.0000000 0.0000000 0.0659180
-0.0081420 239.9 2082 41034 1488752 40458 3771308844 43116 0.0000000 0.0000000 0.0659180
0.0059900 239.9 2044 40881 1488806 40485 3771309332 42925 0.0000000 0.0000000 0.0659180
0.0201220 239.9 1521 40466 1489534 40455 3771309819 41987 0.0000000 0.0000000 0.0659180
0.0342540 239.9 841 40765 1487603 40128 3771310306 41606 0.0000000 0.0000000 0.0659180
0.0483860 239.9 301 40917 1512623 40195 3771310793 41218 0.0000000 0.0000000 0.0659180
0.0625180 239.9 168 40852 1514088 40230 3771311280 41020 0.0000000 0.0000000 0.0659180
0.0766500 239.9 446 40872 1515392 39937 3771311767 41318 0.0000000 0.0000000 0.0659180
0.0907820 239.9 998 40802 1514697 40067 3771312255 41800 0.0000000 0.0000000 0.0659180
0.1049140 239.9 1637 40442 1513114 40142 3771312742 42079 0.0000000 0.0000000 0.0659180
