# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 120.0 853 14774 757575 19049 3771351765 15627 0.0000000 0.0000000 0.7910160
-0.0858680 120.0 320 14667 757321 19339 3771352013 14987 0.0000000 0.0000000 0.7910160
-0.0717360 120.0 98 14638 757922 19363 3771352260 14736 0.0000000 0.0000000 0.7910160
-0.0646700 120.0 128 14553 758056 18759 3771352507 14681 0.0000000 0.0000000 0.7910160
-0.0505380 120.0 481 14584 757191 18877 3771352755 15065 0.0000000 0.0000000 0.7910160
-0.0364060 120.0 1043 14744 756364 18875 3771353002 15787 0.0000000 0.0000000 0.7910160
-0.0222740 120.0 1722 14609 756702 19146 3771353249 16331 0.0000000 0.0000000 0.7910160
-0.0081420 120.0 1899 14563 756916 18938 3771353497 16462 0.0000000 0.0000000 0.7910160
0.0059900 120.0 1837 14894 759266 18877 3771353744 16731 0.0000000 0.0000000 0.7910160
0.0201220 120.0 1293 14596 760786 19375 3771353991 15889 0.0000000 0.0000000 0.7910160
0.0342540 120.0 720 14395 760510 18914 3771354238 15115 0.0000000 0.0000000 0.7910160
0.0483860 120.0 233 14641 755957 19057 3771354485 14874 0.0000000 0.0000000 0.7910160
0.0625180 120.0 118 14482 756821 19119 3771354733 14600 0.0000000 0.0000000 0.7910160
0.0766500 120.0 416 14702 757208 18929 3771354980 15118 0.0000000 0.0000000 0.7910160
0.0907820 120.0 943 14474 749921 18998 3771355227 15417 0.0000000 0.0000000 0.7910160
0.1049140 120.0 1578 14638 755094 19072 3771355475 16216 0.0000000 0.0000000 0.7910160
