# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 120.0 918 14291 756181 19031 3771361603 15209 0.0000000 0.0000000 0.9667970
-0.0858680 120.0 317 14492 757004 18942 3771361850 14809 0.0000000 0.0000000 0.9667970
-0.0717360 120.0 90 14404 748359 18687 3771362098 14494 0.0000000 0.0000000 0.9667970
-0.0646700 120.0 135 14549 727924 19179 3771362345 14684 0.0000000 0.0000000 0.9667970
-0.0505380 120.0 440 14709 730023 19130 3771362592 15149 0.0000000 0.0000000 0.9667970
-0.0364060 120.0 990 14375 737072 18772 3771362839 15365 0.0000000 0.0000000 0.9667970
-0.0222740 120.0 1606 14358 756810 18866 3771363087 15964 0.0000000 0.0000000 0.9667970
-0.0081420 120.0 1816 14411 756678 19010 3771363334 16227 0.0000000 0.0000000 0.9667970
0.0059900 120.0 1697 14447 756300 18946 3771363581 16144 0.0000000 0.0000000 0.9667970
0.0201220 120.0 1243 14486 754720 18915 3771363828 15729 0.0000000 0.0000000 0.9667970
0.0342540 120.0 586 14476 755151 18663 3771364076 15062 0.0000000 0.0000000 0.9667970
0.0483860 120.0 212 14742 756194 18662 3771364323 14954 0.0000000 0.0000000 0.9667970
0.0625180 120.0 121 14412 757175 18731 3771364571 14533 0.0000000 0.0000000 0.9667970
0.0766500 120.0 371 14380 756595 18953 3771364818 14751 0.0000000 0.0000000 0.9667970
0.0907820 120.0 987 14492 759437 18911 3771365065 15479 0.0000000 0.0000000 0.9667970
0.1049140 120.0 1524 14707 750637 18835 3771365312 16231 0.0000000 0.0000000 0.9667970
