# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 120.0 936 14898 755556 18592 3771366522 15834 0.0000000 0.0000000 1.0546870
-0.0858680 120.0 351 14752 759861 19061 3771366770 15103 0.0000000 0.0000000 1.0546870
-0.0717360 120.0 99 14676 759251 18966 3771367017 14775 0.0000000 0.0000000 1.0546870
-0.0646700 120.0 121 14532 758860 19016 3771367264 14653 0.0000000 0.0000000 1.0546870
-0.0505380 120.0 361 14639 759376 18837 3771367512 15000 0.0000000 0.0000000 1.0546870
-0.0364060 120.0 955 14901 758959 19010 3771367759 15856 0.0000000 0.0000000 1.0546870
-0.0222740 120.0 1473 14759 759491 18872 3771368006 16232 0.0000000 0.0000000 1.0546870
-0.0081420 120.0 1737 14633 756386 18755 3771368254 16370 0.0000000 0.0000000 1.0546870
0.0059900 120.0 1634 14751 759661 18972 3771368501 16385 0.0000000 0.0000000 1.0546870
0.0201220 120.0 1294 14653 761133 18812 3771368748 15947 0.0000000 0.0000000 1.0546870
0.0342540 120.0 693 14689 760794 19090 3771368996 15382 0.0000000 0.0000000 1.0546870
0.0483860 120.0 268 14860 759724 18983 3771369243 15128 0.0000000 0.0000000 1.0546870
0.0625180 120.0 92 14828 759576 19076 3771369490 14920 0.0000000 0.0000000 1.0546870
0.0766500 120.0 340 14766 759470 18857 3771369737 15106 0.0000000 0.0000000 1.0546870
0.0907820 120.0 898 14665 760501 18707 3771369985 15563 0.0000000 0.0000000 1.0546870
0.1049140 120.0 1360 14735 759977 18735 3771370232 16095 0.0000000 0.0000000 1.0546870
