# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1268 5467 728300 7971 3764017405 6735 0.0000000 0.0000000 108.8999020
5.0000000 60.0 1532 5625 666972 7918 3764017473 7157 0.0000000 0.0000000 108.8999020
10.0000000 60.0 1692 5615 648117 7952 3764017540 7307 0.0000000 0.0000000 108.8999020
15.0000000 60.0 1523 5554 628330 7943 3764017608 7077 0.0000000 0.0000000 108.8999020
20.0000000 60.0 1024 5649 653645 7928 3764017676 6673 0.0000000 0.0000000 108.8999020
25.0000000 60.0 577 5429 658810 7926 3764017744 6006 0.0000000 0.0000000 108.8999020
30.0000000 60.0 185 5472 662334 7962 3764017811 5657 0.0000000 0.0000000 108.8999020
35.0000000 60.0 124 5507 658646 7819 3764017879 5631 0.0000000 0.0000000 108.8999020
40.0000000 60.0 378 5473 663256 7880 3764017947 5851 0.0000000 0.0000000 108.8999020
45.0000000 60.0 814 5433 665414 7790 3764018015 6247 0.0000000 0.0000000 108.8999020
50.0000000 60.0 1271 5533 664251 7961 3764018083 6804 0.0000000 0.0000000 108.8999020
55.0000000 60.0 1657 5560 663458 7877 3764018150 7217 0.0000000 0.0000000 108.8999020
60.0000000 60.0 1692 5453 663458 7870 3764018218 7145 0.0000000 0.0000000 108.8999020
65.0000000 60.0 1362 5306 619150 7866 3764018286 6668 0.0000000 0.0000000 108.8999020
70.0000000 60.0 849 5446 625100 7950 3764018354 6295 0.0000000 0.0000000 108.8999020
75.0000000 60.0 350 5482 629698 7857 3764018421 5832 0.0000000 0.0000000 108.8999020
80.0000000 60.0 109 5591 692106 7886 3764018489 5700 0.0000000 0.0000000 108.8999020
85.0000000 60.0 217 5580 696105 7853 3764018557 5797 0.0000000 0.0000000 108.8999020
90.0000000 60.0 593 5589 643024 7961 3764018625 6182 0.0000000 0.0000000 108.8999020
95.0000000 60.0 1146 5460 641594 7895 3764018692 6606 0.0000000 0.0000000 108.8999020
