# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 848 7134 673368 7948 3764022120 7982 0.0000000 0.0000000 109.0502930
5.0000000 60.0 1026 7084 652037 7999 3764022188 8110 0.0000000 0.0000000 109.0502930
10.0000000 60.0 1048 7029 625918 7897 3764022256 8077 0.0000000 0.0000000 109.0502930
15.0000000 60.0 934 7134 612069 7875 3764022323 8068 0.0000000 0.0000000 109.0502930
20.0000000 60.0 558 7058 663751 7888 3764022391 7616 0.0000000 0.0000000 109.0502930
25.0000000 60.0 278 7168 659260 7991 3764022459 7446 0.0000000 0.0000000 109.0502930
30.0000000 60.0 94 7239 636230 7925 3764022527 7333 0.0000000 0.0000000 109.0502930
35.0000000 60.0 88 6927 640767 7904 3764022594 7015 0.0000000 0.0000000 109.0502930
40.0000000 60.0 268 7200 662418 7859 3764022662 7468 0.0000000 0.0000000 109.0502930
45.0000000 60.0 612 7166 659299 8019 3764022730 7778 0.0000000 0.0000000 109.0502930
50.0000000 60.0 864 7155 623796 8009 3764022797 8019 0.0000000 0.0000000 109.0502930
55.0000000 60.0 1023 7140 629127 8068 3764022865 8163 0.0000000 0.0000000 109.0502930
60.0000000 60.0 979 7308 629126 7978 3764022933 8287 0.0000000 0.0000000 109.0502930
65.0000000 60.0 799 6998 665624 7930 3764023001 7797 0.0000000 0.0000000 109.0502930
70.0000000 60.0 423 7214 705497 7884 3764023068 7637 0.0000000 0.0000000 109.0502930
75.0000000 60.0 163 7144 690578 7892 3764023136 7307 0.0000000 0.0000000 109.0502930
80.0000000 60.0 104 7042 717805 7834 3764023204 7146 0.0000000 0.0000000 109.0502930
85.0000000 60.0 192 7189 718950 8023 3764023272 7381 0.0000000 0.0000000 109.0502930
90.0000000 60.0 486 7267 707941 7974 3764023339 7753 0.0000000 0.0000000 109.0502930
95.0000000 60.0 731 7288 676590 7982 3764023407 8019 0.0000000 0.0000000 109.0502930
