# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1180 5605 662588 7908 3764036268 6785 0.0000000 0.0000000 109.5000000
5.0000000 60.0 1603 5521 666063 7899 3764036336 7124 0.0000000 0.0000000 109.5000000
10.0000000 60.0 1626 5487 660204 7927 3764036403 7113 0.0000000 0.0000000 109.5000000
15.0000000 60.0 1541 5578 663343 7945 3764036471 7119 0.0000000 0.0000000 109.5000000
20.0000000 60.0 1066 5558 666383 8065 3764036539 6624 0.0000000 0.0000000 109.5000000
25.0000000 60.0 559 5627 662530 8176 3764036607 6186 0.0000000 0.0000000 109.5000000
30.0000000 60.0 212 5575 662803 7939 3764036675 5787 0.0000000 0.0000000 109.5000000
35.0000000 60.0 109 5551 670170 7980 3764036742 5660 0.0000000 0.0000000 109.5000000
40.0000000 60.0 408 5456 667635 7901 3764036810 5864 0.0000000 0.0000000 109.5000000
45.0000000 60.0 872 5572 669244 7962 3764036878 6444 0.0000000 0.0000000 109.5000000
50.0000000 60.0 1322 5569 662828 7900 3764036945 6891 0.0000000 0.0000000 109.5000000
55.0000000 60.0 1657 5519 662842 7875 3764037013 7176 0.0000000 0.0000000 109.5000000
60.0000000 60.0 1669 5657 660548 8147 3764037081 7326 0.0000000 0.0000000 109.5000000
65.0000000 60.0 1318 5445 658034 7996 3764037149 6763 0.0000000 0.0000000 109.5000000
70.0000000 60.0 822 5450 661196 7983 3764037217 6272 0.0000000 0.0000000 109.5000000
75.0000000 60.0 355 5724 658858 8002 3764037285 6079 0.0000000 0.0000000 109.5000000
80.0000000 60.0 137 5642 659472 7892 3764037352 5779 0.0000000 0.0000000 109.5000000
85.0000000 60.0 198 5463 659341 8014 3764037420 5661 0.0000000 0.0000000 109.5000000
90.0000000 60.0 572 5557 661148 8003 3764037488 6129 0.0000000 0.0000000 109.5000000
95.0000000 60.0 1141 5545 666087 7980 3764037556 6686 0.0000000 0.0000000 109.5000000
