# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.757812 20.0 9135 6041 166529 2 3793723983 15176 0.000000 0.000000
-1.669922 20.0 9932 5485 166858 4 3793724009 15417 0.000000 0.000000
-1.593018 20.0 9855 5508 166856 0 3793724036 15363 0.000000 0.000000
-1.516113 20.0 9770 5503 165712 4 3793724062 15273 0.000000 0.000000
-1.428223 20.0 9439 5940 165865 4 3793724088 15379 0.000000 0.000000
-1.329346 20.0 8648 6706 162833 3 3793724114 15354 0.000000 0.000000
-1.241455 20.0 7925 7539 163463 4 3793724140 15464 0.000000 0.000000
-1.153565 20.0 7132 8514 161710 0 3793724166 15646 0.000000 0.000000
-1.087646 20.0 6085 9426 162016 8 3793724192 15511 0.000000 0.000000
-0.988769 20.0 5039 10489 160257 6 3793724218 15528 0.000000 0.000000
-0.900879 20.0 3882 11884 160171 7 3793724244 15766 0.000000 0.000000
-0.823975 20.0 3050 12758 160834 2 3793724271 15808 0.000000 0.000000
-0.725098 20.0 2258 13588 160135 1 3793724297 15846 0.000000 0.000000
-0.637207 20.0 1865 13890 161310 1 3793724323 15755 0.000000 0.000000
-0.571289 20.0 1862 14036 163070 6 3793724349 15898 0.000000 0.000000
-0.483398 20.0 1910 13726 164486 3 3793724375 15636 0.000000 0.000000
-0.384522 20.0 2201 13355 166419 1 3793724401 15556 0.000000 0.000000
-0.296631 20.0 3057 12602 166110 4 3793724427 15659 0.000000 0.000000
-0.219727 20.0 3892 11908 165078 3 3793724453 15800 0.000000 0.000000
-0.120850 20.0 4966 10405 163232 5 3793724479 15371 0.000000 0.000000
-0.043945 20.0 5760 9595 164911 1 3793724506 15355 0.000000 0.000000
0.032959 20.0 7077 8240 164283 4 3793724532 15317 0.000000 0.000000
0.131836 20.0 7837 7517 167467 3 3793724558 15354 0.000000 0.000000
0.219727 20.0 8394 6949 167536 3 3793724584 15343 0.000000 0.000000
0.307617 20.0 9471 5820 167026 3 3793724610 15291 0.000000 0.000000
0.373535 20.0 9742 5537 165892 2 3793724636 15279 0.000000 0.000000
0.472412 20.0 9861 5451 167481 4 3793724662 15312 0.000000 0.000000
0.560303 20.0 9744 5396 167486 7 3793724688 15140 0.000000 0.000000
0.648193 20.0 9458 5853 166093 4 3793724715 15311 0.000000 0.000000
0.736084 20.0 8608 6719 166230 3 3793724741 15327 0.000000 0.000000
0.823975 20.0 7441 7876 166195 9 3793724767 15317 0.000000 0.000000
0.889893 20.0 7028 8340 166847 5 3793724793 15368 0.000000 0.000000
0.977783 20.0 6059 9410 165267 3 3793724819 15469 0.000000 0.000000
1.076660 20.0 4973 10592 167373 5 3793724845 15565 0.000000 0.000000
1.164551 20.0 4141 11595 167444 5 3793724871 15736 0.000000 0.000000
1.252441 20.0 3059 12670 166102 3 3793724897 15729 0.000000 0.000000
1.340332 20.0 2321 13433 166183 4 3793724923 15754 0.000000 0.000000
1.406250 20.0 2001 13653 163205 2 3793724950 15654 0.000000 0.000000
1.505127 20.0 1915 13746 161021 2 3793724976 15661 0.000000 0.000000
1.604004 20.0 2097 13864 160957 4 3793725002 15961 0.000000 0.000000
1.669922 20.0 2206 13549 161979 0 3793725028 15755 0.000000 0.000000
1.768799 20.0 2897 12670 161859 4 3793725054 15567 0.000000 0.000000
