# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 100.0 187 2160 1006844 13134 3763804564 2347 0.0000000 0.0000000
5.0000000 100.0 310 2174 1026983 12992 3763804732 2484 0.0000000 0.0000000
10.0000000 100.0 384 2216 1142377 13003 3763804840 2600 0.0000000 0.0000000
15.0000000 100.0 427 2221 1102394 13144 3763804947 2648 0.0000000 0.0000000
20.0000000 100.0 347 2220 1065315 13180 3763805055 2567 0.0000000 0.0000000
25.0000000 100.0 220 2180 1033789 13130 3763805162 2400 0.0000000 0.0000000
30.0000000 100.0 109 2159 1138351 13097 3763805270 2268 0.0000000 0.0000000
35.0000000 100.0 36 2265 1061268 13364 3763805377 2301 0.0000000 0.0000000
40.0000000 100.0 32 2174 1075388 13183 3763805485 2206 0.0000000 0.0000000
45.0000000 100.0 96 2237 1050774 13132 3763805593 2333 0.0000000 0.0000000
50.0000000 100.0 226 2177 1097998 13186 3763805700 2403 0.0000000 0.0000000
55.0000000 100.0 339 2220 1114261 13179 3763805808 2559 0.0000000 0.0000000
60.0000000 100.0 418 2153 1049070 13298 3763805915 2571 0.0000000 0.0000000
65.0000000 100.0 400 2208 1152154 13187 3763806023 2608 0.0000000 0.0000000
70.0000000 100.0 314 2138 1195335 13204 3763806131 2452 0.0000000 0.0000000
75.0000000 100.0 201 2352 1158358 13294 3763806238 2553 0.0000000 0.0000000
80.0000000 100.0 67 2247 1016917 13103 3763806346 2314 0.0000000 0.0000000
85.0000000 100.0 19 2297 496186 13263 3763806453 2316 0.0000000 0.0000000
90.0000000 100.0 63 2251 496863 13139 3763806561 2314 0.0000000 0.0000000
95.0000000 100.0 147 2166 497275 13120 3763806669 2313 0.0000000 0.0000000
