* begin:	13.06.2021 23:14:39
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_PS_RF1_weak_1h.cfg
*
* no cfg file, sc file created manually
* 0	43.1005859	60.0	4941	13820	370657	11880	3706467283	18761	0.0000000	0.0000000
* Date: 14.06.2021	Time: 00:14
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 3600.011000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	3600.01	7	16
1	1.00	3600.01	24	47
2	2.00	3600.01	17	46
3	3.00	3600.01	19	47
4	4.00	3600.01	23	37
5	5.00	3600.01	14	31
6	6.00	3600.01	10	32
7	7.00	3600.01	14	32
8	8.00	3600.01	20	43
9	9.00	3600.01	16	25
10	10.00	3600.01	16	26
11	11.00	3600.01	14	36
12	12.00	3600.01	18	39
13	13.00	3600.01	26	40
14	14.00	3600.01	11	34
15	15.00	3600.01	15	51
16	16.00	3600.01	19	42
17	17.00	3600.01	22	46
18	18.00	3600.01	16	44
19	19.00	3600.01	16	38
20	20.00	3600.01	25	50
21	21.00	3600.01	21	38
22	22.00	3600.01	17	50
23	23.00	3600.01	24	30
24	24.00	3600.01	17	32
25	25.00	3600.01	11	30
26	26.00	3600.01	18	39
27	27.00	3600.01	10	30
28	28.00	3600.01	15	37
29	29.00	3600.01	15	47
30	30.00	3600.01	15	39
31	31.00	3600.01	14	40
32	32.00	3600.01	11	50
33	33.00	3600.01	18	36
34	34.00	3600.01	17	40
35	35.00	3600.01	18	43
36	36.00	3600.01	11	40
37	37.00	3600.01	12	44
38	38.00	3600.01	20	46
39	39.00	3600.01	18	31
40	40.00	3600.01	10	33
41	41.00	3600.01	16	34
42	42.00	3600.01	18	38
43	43.00	3600.01	19	38
44	44.00	3600.01	23	48
45	45.00	3600.01	17	44
46	46.00	3600.01	17	38
47	47.00	3600.01	9	42
48	48.00	3600.01	26	48
49	49.00	3600.01	12	41
50	50.00	3600.01	17	43
51	51.00	3600.01	19	43
52	52.00	3600.01	15	42
53	53.00	3600.01	14	33
54	54.00	3600.01	12	28
55	55.00	3600.01	19	41
56	56.00	3600.01	17	43
57	57.00	3600.01	12	27
58	58.00	3600.01	16	39
59	59.00	3600.01	14	29
60	60.00	3600.01	14	34
61	61.00	3600.01	13	37
62	62.00	3600.01	17	35
63	63.00	3600.01	16	37
64	64.00	3600.01	20	47
65	65.00	3600.01	10	35
66	66.00	3600.01	24	40
67	67.00	3600.01	20	38
68	68.00	3600.01	21	53
69	69.00	3600.01	26	45
70	70.00	3600.01	18	56
71	71.00	3600.01	18	24
72	72.00	3600.01	16	42
73	73.00	3600.01	7	33
74	74.00	3600.01	14	41
75	75.00	3600.01	14	36
76	76.00	3600.01	22	39
77	77.00	3600.01	20	28
78	78.00	3600.01	19	48
79	79.00	3600.01	11	47
80	80.00	3600.01	11	45
81	81.00	3600.01	20	43
82	82.00	3600.01	12	39
83	83.00	3600.01	14	42
84	84.00	3600.01	20	57
85	85.00	3600.01	16	45
86	86.00	3600.01	15	33
87	87.00	3600.01	19	36
88	88.00	3600.01	14	34
89	89.00	3600.01	14	35
90	90.00	3600.01	16	43
91	91.00	3600.01	17	36
92	92.00	3600.01	21	30
93	93.00	3600.01	8	48
94	94.00	3600.01	17	45
95	95.00	3600.01	14	40
96	96.00	3600.01	11	40
97	97.00	3600.01	19	45
98	98.00	3600.01	19	41
99	99.00	3600.01	14	40
100	100.00	3600.01	7	28
101	101.00	3600.01	16	35
102	102.00	3600.01	14	37
103	103.00	3600.01	18	23
104	104.00	3600.01	14	31
105	105.00	3600.01	19	29
106	106.00	3600.01	20	29
