* begin:	20.06.2021 20:57:17
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_PS_RF1+2_weak_1h.cfg
*
* no cfg file, sc file created manually
* 0	1.1800000	60.0	16319	9045	375325	49739	3707063841	25364	0.0000000	0.0000000
* Date: 20.06.2021	Time: 21:57
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 3600.002000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	3600.00	32	100
1	1.00	3600.00	54	185
2	2.00	3600.00	52	181
3	3.00	3600.00	57	164
4	4.00	3600.00	60	165
5	5.00	3600.00	45	146
6	6.00	3600.00	55	161
7	7.00	3600.00	63	126
8	8.00	3600.00	56	122
9	9.00	3600.00	61	118
10	10.00	3600.00	55	145
11	11.00	3600.00	61	130
12	12.00	3600.00	64	162
13	13.00	3600.00	56	166
14	14.00	3600.00	55	199
15	15.00	3600.00	42	211
16	16.00	3600.00	44	208
17	17.00	3600.00	43	201
18	18.00	3600.00	41	213
19	19.00	3600.00	56	168
20	20.00	3600.00	64	178
21	21.00	3600.00	44	157
22	22.00	3600.00	62	171
23	23.00	3600.00	65	121
24	24.00	3600.00	56	156
25	25.00	3600.00	56	130
26	26.00	3600.00	58	130
27	27.00	3600.00	52	155
28	28.00	3600.00	38	146
29	29.00	3600.00	47	162
30	30.00	3600.00	54	172
31	31.00	3600.00	36	197
32	32.00	3600.00	42	216
33	33.00	3600.00	44	181
34	34.00	3600.00	63	167
35	35.00	3600.00	49	172
36	36.00	3600.00	44	185
37	37.00	3600.00	60	173
38	38.00	3600.00	51	170
39	39.00	3600.00	62	131
40	40.00	3600.00	42	151
41	41.00	3600.00	64	134
42	42.00	3600.00	75	158
43	43.00	3600.00	48	119
44	44.00	3600.00	46	132
45	45.00	3600.00	51	140
46	46.00	3600.00	54	161
47	47.00	3600.00	46	188
48	48.00	3600.00	56	180
49	49.00	3600.00	59	183
50	50.00	3600.00	58	217
51	51.00	3600.00	44	178
52	52.00	3600.00	64	190
53	53.00	3600.00	51	166
54	54.00	3600.00	54	162
55	55.00	3600.00	40	162
56	56.00	3600.00	56	143
57	57.00	3600.00	52	139
58	58.00	3600.00	49	134
59	59.00	3600.00	46	119
60	60.00	3600.00	51	159
61	61.00	3600.00	55	142
62	62.00	3600.00	70	167
63	63.00	3600.00	67	152
64	64.00	3600.00	49	171
65	65.00	3600.00	44	169
66	66.00	3600.00	67	169
67	67.00	3600.00	54	155
68	68.00	3600.00	67	165
69	69.00	3600.00	48	140
70	70.00	3600.00	52	187
71	71.00	3600.00	57	168
72	72.00	3600.00	52	135
73	73.00	3600.00	62	143
74	74.00	3600.00	53	146
75	75.00	3600.00	61	155
76	76.00	3600.00	73	157
77	77.00	3600.00	56	136
78	78.00	3600.00	50	144
79	79.00	3600.00	44	163
80	80.00	3600.00	46	151
81	81.00	3600.00	53	174
82	82.00	3600.00	59	187
83	83.00	3600.00	47	160
84	84.00	3600.00	60	149
85	85.00	3600.00	56	169
86	86.00	3600.00	41	178
87	87.00	3600.00	43	164
88	88.00	3600.00	58	181
89	89.00	3600.00	52	176
90	90.00	3600.00	61	164
91	91.00	3600.00	64	147
92	92.00	3600.00	65	197
93	93.00	3600.00	58	160
94	94.00	3600.00	54	190
95	95.00	3600.00	47	156
96	96.00	3600.00	73	165
97	97.00	3600.00	60	150
98	98.00	3600.00	52	148
99	99.00	3600.00	54	184
100	100.00	3600.00	59	145
101	101.00	3600.00	49	129
102	102.00	3600.00	47	154
103	103.00	3600.00	61	139
104	104.00	3600.00	49	177
105	105.00	3600.00	58	168
106	106.00	3600.00	65	178
