* begin:	20.06.2021 22:28:51
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_PS_RF1+2_weak_1h.cfg
*
* no cfg file, sc file created manually
* 0	1.1800000	60.0	9923	8741	367523	31552	3707069335	18664	0.0000000	0.0000000
* Date: 20.06.2021	Time: 23:28
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 3600.010000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	3600.01	13	56
1	1.00	3600.01	33	126
2	2.00	3600.01	36	118
3	3.00	3600.01	29	100
4	4.00	3600.01	23	119
5	5.00	3600.01	29	95
6	6.00	3600.01	29	98
7	7.00	3600.01	34	83
8	8.00	3600.01	35	89
9	9.00	3600.01	33	105
10	10.00	3600.01	33	101
11	11.00	3600.01	39	94
12	12.00	3600.01	24	101
13	13.00	3600.01	25	90
14	14.00	3600.01	40	117
15	15.00	3600.01	38	107
16	16.00	3600.01	41	129
17	17.00	3600.01	31	139
18	18.00	3600.01	38	122
19	19.00	3600.01	51	116
20	20.00	3600.01	32	106
21	21.00	3600.01	22	85
22	22.00	3600.01	33	98
23	23.00	3600.01	32	80
24	24.00	3600.01	41	84
25	25.00	3600.01	36	77
26	26.00	3600.01	34	98
27	27.00	3600.01	26	89
28	28.00	3600.01	30	103
29	29.00	3600.01	36	101
30	30.00	3600.01	31	103
31	31.00	3600.01	26	112
32	32.00	3600.01	35	126
33	33.00	3600.01	38	120
34	34.00	3600.01	28	109
35	35.00	3600.01	33	103
36	36.00	3600.01	25	120
37	37.00	3600.01	31	94
38	38.00	3600.01	26	110
39	39.00	3600.01	26	105
40	40.00	3600.01	34	84
41	41.00	3600.01	36	84
42	42.00	3600.01	36	82
43	43.00	3600.01	33	93
44	44.00	3600.01	30	95
45	45.00	3600.01	36	91
46	46.00	3600.01	30	107
47	47.00	3600.01	33	97
48	48.00	3600.01	40	114
49	49.00	3600.01	33	113
50	50.00	3600.01	36	128
51	51.00	3600.01	44	99
52	52.00	3600.01	29	119
53	53.00	3600.01	33	96
54	54.00	3600.01	18	85
55	55.00	3600.01	25	97
56	56.00	3600.01	26	109
57	57.00	3600.01	23	82
58	58.00	3600.01	35	108
59	59.00	3600.01	23	121
60	60.00	3600.01	32	106
61	61.00	3600.01	35	132
62	62.00	3600.01	25	86
63	63.00	3600.01	34	101
64	64.00	3600.01	28	97
65	65.00	3600.01	37	97
66	66.00	3600.01	30	99
67	67.00	3600.01	41	89
68	68.00	3600.01	35	113
69	69.00	3600.01	32	88
70	70.00	3600.01	31	102
71	71.00	3600.01	32	115
72	72.00	3600.01	32	85
73	73.00	3600.01	23	107
74	74.00	3600.01	39	108
75	75.00	3600.01	30	115
76	76.00	3600.01	31	95
77	77.00	3600.01	35	101
78	78.00	3600.01	29	112
79	79.00	3600.01	35	104
80	80.00	3600.01	44	117
81	81.00	3600.01	39	83
82	82.00	3600.01	27	94
83	83.00	3600.01	27	91
84	84.00	3600.01	33	89
85	85.00	3600.01	40	90
86	86.00	3600.01	34	73
87	87.00	3600.01	27	100
88	88.00	3600.01	39	93
89	89.00	3600.01	33	97
90	90.00	3600.01	23	113
91	91.00	3600.01	27	111
92	92.00	3600.01	30	114
93	93.00	3600.01	43	96
94	94.00	3600.01	25	116
95	95.00	3600.01	33	124
96	96.00	3600.01	36	97
97	97.00	3600.01	35	115
98	98.00	3600.01	30	93
99	99.00	3600.01	32	83
100	100.00	3600.01	34	95
101	101.00	3600.01	34	91
102	102.00	3600.01	36	85
103	103.00	3600.01	24	90
104	104.00	3600.01	30	101
105	105.00	3600.01	31	102
106	106.00	3600.01	36	98
