* begin:	25.06.2021 11:00:34
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_single_RF1+2_pi2_1h.cfg
*
* no cfg file, sc file created manually
* 0	1.1800000	5.1	5732	552	32523	16565	3707460039	6284	0.0000000	0.0000000
* Date: 25.06.2021	Time: 12:00
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 3600.031000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	3600.03	11	34
1	1.00	3600.03	16	78
2	2.00	3600.03	16	74
3	3.00	3600.03	19	54
4	4.00	3600.03	24	32
5	5.00	3600.03	20	22
6	6.00	3600.03	23	16
7	7.00	3600.03	19	14
8	8.00	3600.03	26	13
9	9.00	3600.03	19	19
10	10.00	3600.03	21	33
11	11.00	3600.03	26	40
12	12.00	3600.03	16	55
13	13.00	3600.03	21	69
14	14.00	3600.03	11	92
15	15.00	3600.03	24	96
16	16.00	3600.03	14	111
17	17.00	3600.03	15	102
18	18.00	3600.03	20	105
19	19.00	3600.03	16	74
20	20.00	3600.03	27	69
21	21.00	3600.03	17	43
22	22.00	3600.03	41	30
23	23.00	3600.03	29	18
24	24.00	3600.03	21	11
25	25.00	3600.03	18	19
26	26.00	3600.03	18	12
27	27.00	3600.03	16	26
28	28.00	3600.03	18	44
29	29.00	3600.03	14	40
30	30.00	3600.03	16	64
31	31.00	3600.03	26	72
32	32.00	3600.03	21	92
33	33.00	3600.03	26	95
34	34.00	3600.03	19	110
35	35.00	3600.03	14	91
36	36.00	3600.03	16	87
37	37.00	3600.03	19	81
38	38.00	3600.03	27	55
39	39.00	3600.03	17	44
40	40.00	3600.03	11	41
41	41.00	3600.03	16	27
42	42.00	3600.03	18	19
43	43.00	3600.03	20	10
44	44.00	3600.03	25	18
45	45.00	3600.03	13	18
46	46.00	3600.03	20	45
47	47.00	3600.03	23	39
48	48.00	3600.03	16	61
49	49.00	3600.03	22	60
50	50.00	3600.03	21	80
51	51.00	3600.03	11	79
52	52.00	3600.03	10	95
53	53.00	3600.03	12	106
54	54.00	3600.03	18	99
55	55.00	3600.03	25	100
56	56.00	3600.03	14	57
57	57.00	3600.03	14	38
58	58.00	3600.03	19	32
59	59.00	3600.03	21	25
60	60.00	3600.03	17	17
61	61.00	3600.03	19	13
62	62.00	3600.03	21	17
63	63.00	3600.03	15	20
64	64.00	3600.03	21	34
65	65.00	3600.03	12	52
66	66.00	3600.03	14	65
67	67.00	3600.03	14	73
68	68.00	3600.03	12	78
69	69.00	3600.03	12	91
70	70.00	3600.03	8	97
71	71.00	3600.03	16	92
72	72.00	3600.03	24	97
73	73.00	3600.03	20	89
74	74.00	3600.03	14	63
75	75.00	3600.03	25	39
76	76.00	3600.03	30	33
77	77.00	3600.03	28	25
78	78.00	3600.03	28	17
79	79.00	3600.03	11	20
80	80.00	3600.03	15	16
81	81.00	3600.03	21	25
82	82.00	3600.03	13	48
83	83.00	3600.03	15	48
84	84.00	3600.03	16	66
85	85.00	3600.03	24	77
86	86.00	3600.03	22	85
87	87.00	3600.03	11	75
88	88.00	3600.03	19	127
89	89.00	3600.03	19	104
90	90.00	3600.03	23	108
91	91.00	3600.03	22	76
92	92.00	3600.03	25	45
93	93.00	3600.03	18	49
94	94.00	3600.03	37	26
95	95.00	3600.03	28	28
96	96.00	3600.03	19	10
97	97.00	3600.03	21	7
98	98.00	3600.03	27	9
99	99.00	3600.03	25	21
100	100.00	3600.03	19	34
101	101.00	3600.03	15	55
102	102.00	3600.03	14	63
103	103.00	3600.03	13	72
104	104.00	3600.03	11	93
105	105.00	3600.03	18	77
106	106.00	3600.03	28	117
