* begin:	25.06.2021 15:07:10
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_single_RF1+2_pi2_1h.cfg
*
* no cfg file, sc file created manually
* 0	1.1800000	30.0	5081	3430	168645	14336	3707474834	8511	0.0000000	0.0000000
* Date: 25.06.2021	Time: 16:07
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 3600.047000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	3600.05	6	17
1	1.00	3600.05	22	47
2	2.00	3600.05	9	41
3	3.00	3600.05	18	44
4	4.00	3600.05	14	45
5	5.00	3600.05	17	40
6	6.00	3600.05	17	37
7	7.00	3600.05	14	43
8	8.00	3600.05	12	35
9	9.00	3600.05	17	61
10	10.00	3600.05	21	46
11	11.00	3600.05	12	50
12	12.00	3600.05	15	45
13	13.00	3600.05	21	63
14	14.00	3600.05	12	58
15	15.00	3600.05	19	49
16	16.00	3600.05	13	42
17	17.00	3600.05	25	42
18	18.00	3600.05	21	64
19	19.00	3600.05	22	40
20	20.00	3600.05	14	53
21	21.00	3600.05	18	43
22	22.00	3600.05	20	40
23	23.00	3600.05	20	30
24	24.00	3600.05	19	46
25	25.00	3600.05	16	52
26	26.00	3600.05	24	51
27	27.00	3600.05	19	45
28	28.00	3600.05	23	43
29	29.00	3600.05	15	49
30	30.00	3600.05	18	50
31	31.00	3600.05	19	37
32	32.00	3600.05	19	54
33	33.00	3600.05	16	35
34	34.00	3600.05	16	41
35	35.00	3600.05	13	41
36	36.00	3600.05	22	41
37	37.00	3600.05	12	43
38	38.00	3600.05	18	44
39	39.00	3600.05	17	42
40	40.00	3600.05	16	28
41	41.00	3600.05	15	51
42	42.00	3600.05	20	59
43	43.00	3600.05	11	43
44	44.00	3600.05	19	44
45	45.00	3600.05	18	39
46	46.00	3600.05	15	50
47	47.00	3600.05	15	45
48	48.00	3600.05	13	54
49	49.00	3600.05	15	46
50	50.00	3600.05	15	57
51	51.00	3600.05	22	39
52	52.00	3600.05	16	56
53	53.00	3600.05	13	46
54	54.00	3600.05	21	44
55	55.00	3600.05	10	48
56	56.00	3600.05	14	38
57	57.00	3600.05	18	56
58	58.00	3600.05	16	42
59	59.00	3600.05	8	36
60	60.00	3600.05	8	42
61	61.00	3600.05	22	49
62	62.00	3600.05	14	33
63	63.00	3600.05	17	65
64	64.00	3600.05	17	61
65	65.00	3600.05	13	44
66	66.00	3600.05	13	40
67	67.00	3600.05	23	59
68	68.00	3600.05	11	52
69	69.00	3600.05	11	43
70	70.00	3600.05	24	66
71	71.00	3600.05	17	39
72	72.00	3600.05	16	48
73	73.00	3600.05	14	49
74	74.00	3600.05	14	37
75	75.00	3600.05	7	46
76	76.00	3600.05	15	46
77	77.00	3600.05	12	59
78	78.00	3600.05	18	54
79	79.00	3600.05	20	57
80	80.00	3600.05	18	55
81	81.00	3600.05	14	56
82	82.00	3600.05	17	53
83	83.00	3600.05	12	41
84	84.00	3600.05	9	38
85	85.00	3600.05	22	48
86	86.00	3600.05	21	63
87	87.00	3600.05	11	48
88	88.00	3600.05	15	48
89	89.00	3600.05	12	41
90	90.00	3600.05	12	46
91	91.00	3600.05	19	38
92	92.00	3600.05	16	54
93	93.00	3600.05	15	45
94	94.00	3600.05	21	34
95	95.00	3600.05	13	44
96	96.00	3600.05	14	54
97	97.00	3600.05	17	49
98	98.00	3600.05	14	48
99	99.00	3600.05	12	51
100	100.00	3600.05	23	54
101	101.00	3600.05	12	54
102	102.00	3600.05	23	45
103	103.00	3600.05	28	33
104	104.00	3600.05	18	55
105	105.00	3600.05	15	40
106	106.00	3600.05	22	57
