* begin:	12.06.2021 01:52:46
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_PS_RF1_pi2_1h.cfg
*
* no cfg file, sc file created manually
* 0	43.1005859	30.0	15664	6997	177325	43939	3706303970	22661	0.0000000	0.0000000
* Date: 12.06.2021	Time: 02:52
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 3600.008000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	3600.01	20	111
1	1.00	3600.01	48	210
2	2.00	3600.01	50	192
3	3.00	3600.01	44	160
4	4.00	3600.01	65	167
5	5.00	3600.01	46	122
6	6.00	3600.01	72	100
7	7.00	3600.01	50	103
8	8.00	3600.01	62	111
9	9.00	3600.01	53	119
10	10.00	3600.01	60	128
11	11.00	3600.01	52	115
12	12.00	3600.01	54	154
13	13.00	3600.01	46	162
14	14.00	3600.01	60	211
15	15.00	3600.01	62	218
16	16.00	3600.01	62	217
17	17.00	3600.01	51	195
18	18.00	3600.01	52	150
19	19.00	3600.01	40	166
20	20.00	3600.01	36	135
21	21.00	3600.01	52	129
22	22.00	3600.01	43	120
23	23.00	3600.01	50	83
24	24.00	3600.01	41	97
25	25.00	3600.01	58	102
26	26.00	3600.01	53	145
27	27.00	3600.01	48	120
28	28.00	3600.01	55	176
29	29.00	3600.01	49	187
30	30.00	3600.01	61	219
31	31.00	3600.01	57	205
32	32.00	3600.01	48	217
33	33.00	3600.01	59	201
34	34.00	3600.01	59	167
35	35.00	3600.01	45	143
36	36.00	3600.01	46	168
37	37.00	3600.01	55	102
38	38.00	3600.01	43	94
39	39.00	3600.01	54	76
40	40.00	3600.01	37	73
41	41.00	3600.01	55	79
42	42.00	3600.01	51	122
43	43.00	3600.01	51	145
44	44.00	3600.01	53	179
45	45.00	3600.01	50	189
46	46.00	3600.01	49	201
47	47.00	3600.01	61	211
48	48.00	3600.01	47	217
49	49.00	3600.01	50	214
50	50.00	3600.01	46	177
51	51.00	3600.01	45	141
52	52.00	3600.01	54	125
53	53.00	3600.01	56	104
54	54.00	3600.01	55	74
55	55.00	3600.01	45	72
56	56.00	3600.01	59	72
57	57.00	3600.01	50	105
58	58.00	3600.01	57	112
59	59.00	3600.01	44	145
60	60.00	3600.01	41	171
61	61.00	3600.01	51	164
62	62.00	3600.01	67	204
63	63.00	3600.01	59	233
64	64.00	3600.01	47	234
65	65.00	3600.01	59	181
66	66.00	3600.01	52	155
67	67.00	3600.01	50	128
68	68.00	3600.01	48	119
69	69.00	3600.01	52	92
70	70.00	3600.01	60	81
71	71.00	3600.01	44	84
72	72.00	3600.01	42	91
73	73.00	3600.01	46	93
74	74.00	3600.01	48	118
75	75.00	3600.01	52	134
76	76.00	3600.01	52	187
77	77.00	3600.01	43	179
78	78.00	3600.01	53	207
79	79.00	3600.01	59	226
80	80.00	3600.01	54	235
81	81.00	3600.01	50	173
82	82.00	3600.01	44	171
83	83.00	3600.01	45	136
84	84.00	3600.01	59	133
85	85.00	3600.01	58	100
86	86.00	3600.01	55	92
87	87.00	3600.01	56	73
88	88.00	3600.01	60	86
89	89.00	3600.01	64	85
90	90.00	3600.01	50	133
91	91.00	3600.01	47	134
92	92.00	3600.01	46	156
93	93.00	3600.01	51	176
94	94.00	3600.01	49	209
95	95.00	3600.01	44	206
96	96.00	3600.01	48	220
97	97.00	3600.01	58	189
98	98.00	3600.01	70	174
99	99.00	3600.01	56	120
100	100.00	3600.01	47	116
101	101.00	3600.01	64	96
102	102.00	3600.01	73	98
103	103.00	3600.01	51	67
104	104.00	3600.01	54	71
105	105.00	3600.01	57	94
106	106.00	3600.01	64	92
